date,farm_id,weight
2019-3-1,Farm 3,16829
2019-3-1,Farm 4,6859
2019-3-1,Farm 5,3449
2019-3-1,Farm 8,16231
2019-3-1,Farm 9,3576
2019-3-1,Farm 12,2584
2019-3-1,Farm 13,3160
2019-3-1,Farm 14,6325
2019-3-1,Farm 15,7790
2019-3-1,Farm 17,17173
2019-3-2,Farm 3,16742
2019-3-2,Farm 4,6956
2019-3-2,Farm 5,3449
2019-3-2,Farm 6,16331
2019-3-2,Farm 7,8041
2019-3-2,Farm 8,16164
2019-3-2,Farm 9,3564
2019-3-2,Farm 10,16552
2019-3-2,Farm 11,2572
2019-3-2,Farm 12,2673
2019-3-2,Farm 13,3202
2019-3-2,Farm 14,6271
2019-3-2,Farm 15,7945
2019-3-2,Farm 16,16815
2019-3-2,Farm 17,17071
2019-3-3,Farm 3,16685
2019-3-3,Farm 4,6910
2019-3-3,Farm 5,3318
2019-3-3,Farm 8,16020
2019-3-3,Farm 9,3582
2019-3-3,Farm 12,2704
2019-3-3,Farm 13,2983
2019-3-3,Farm 14,6180
2019-3-3,Farm 15,8003
2019-3-3,Farm 17,17140
2019-3-4,Farm 3,16725
2019-3-4,Farm 4,6855
2019-3-4,Farm 5,3424
2019-3-4,Farm 6,16374
2019-3-4,Farm 7,8071
2019-3-4,Farm 8,16241
2019-3-4,Farm 9,3461
2019-3-4,Farm 10,16496
2019-3-4,Farm 11,2585
2019-3-4,Farm 12,2772
2019-3-4,Farm 13,3023
2019-3-4,Farm 14,6215
2019-3-4,Farm 15,7842
2019-3-4,Farm 16,16716
2019-3-4,Farm 17,17211
2019-3-5,Farm 3,16668
2019-3-5,Farm 4,6996
2019-3-5,Farm 5,3263
2019-3-5,Farm 8,16262
2019-3-5,Farm 9,3695
2019-3-5,Farm 12,2757
2019-3-5,Farm 13,3035
2019-3-5,Farm 14,6264
2019-3-5,Farm 15,7917
2019-3-5,Farm 17,17196
2019-3-6,Farm 3,16717
2019-3-6,Farm 4,6969
2019-3-6,Farm 5,3552
2019-3-6,Farm 6,16272
2019-3-6,Farm 7,8136
2019-3-6,Farm 8,16237
2019-3-6,Farm 9,3571
2019-3-6,Farm 10,16728
2019-3-6,Farm 11,2415
2019-3-6,Farm 12,2716
2019-3-6,Farm 13,2998
2019-3-6,Farm 14,6225
2019-3-6,Farm 15,7960
2019-3-6,Farm 16,16933
2019-3-6,Farm 17,17267
2019-3-7,Farm 3,16715
2019-3-7,Farm 4,6910
2019-3-7,Farm 5,3475
2019-3-7,Farm 8,16052
2019-3-7,Farm 9,3638
2019-3-7,Farm 12,2721
2019-3-7,Farm 13,3205
2019-3-7,Farm 14,6173
2019-3-7,Farm 15,7912
2019-3-7,Farm 17,17154
2019-3-8,Farm 3,16741
2019-3-8,Farm 4,6902
2019-3-8,Farm 5,3557
2019-3-8,Farm 6,16333
2019-3-8,Farm 7,8046
2019-3-8,Farm 8,16066
2019-3-8,Farm 9,3511
2019-3-8,Farm 10,16551
2019-3-8,Farm 11,2519
2019-3-8,Farm 12,2649
2019-3-8,Farm 13,2889
2019-3-8,Farm 14,6154
2019-3-8,Farm 15,7985
2019-3-8,Farm 16,16943
2019-3-8,Farm 17,17101
2019-3-9,Farm 3,16789
2019-3-9,Farm 4,6860
2019-3-9,Farm 5,3594
2019-3-9,Farm 8,16100
2019-3-9,Farm 9,3469
2019-3-9,Farm 12,2670
2019-3-9,Farm 13,3069
2019-3-9,Farm 14,6134
2019-3-9,Farm 15,7896
2019-3-9,Farm 17,17117
2019-3-10,Farm 3,16744
2019-3-10,Farm 4,6952
2019-3-10,Farm 5,3494
2019-3-10,Farm 6,16402
2019-3-10,Farm 7,8067
2019-3-10,Farm 8,16090
2019-3-10,Farm 9,3523
2019-3-10,Farm 10,16561
2019-3-10,Farm 11,2562
2019-3-10,Farm 12,2676
2019-3-10,Farm 13,3074
2019-3-10,Farm 14,6134
2019-3-10,Farm 15,7950
2019-3-10,Farm 16,16933
2019-3-10,Farm 17,17142
2019-3-11,Farm 3,16857
2019-3-11,Farm 4,6929
2019-3-11,Farm 5,3436
2019-3-11,Farm 8,16163
2019-3-11,Farm 9,3423
2019-3-11,Farm 12,2674
2019-3-11,Farm 13,3159
2019-3-11,Farm 14,6231
2019-3-11,Farm 15,7957
2019-3-11,Farm 17,17099
2019-3-12,Farm 3,16814
2019-3-12,Farm 4,6941
2019-3-12,Farm 5,3498
2019-3-12,Farm 6,16241
2019-3-12,Farm 7,8060
2019-3-12,Farm 8,16236
2019-3-12,Farm 9,3495
2019-3-12,Farm 10,16596
2019-3-12,Farm 11,2540
2019-3-12,Farm 12,2616
2019-3-12,Farm 13,2964
2019-3-12,Farm 14,6238
2019-3-12,Farm 15,8132
2019-3-12,Farm 16,17024
2019-3-12,Farm 17,17021
2019-3-13,Farm 3,16919
2019-3-13,Farm 4,6888
2019-3-13,Farm 5,3450
2019-3-13,Farm 8,16219
2019-3-13,Farm 9,3520
2019-3-13,Farm 12,2642
2019-3-13,Farm 13,3009
2019-3-13,Farm 14,6211
2019-3-13,Farm 15,7839
2019-3-13,Farm 17,17231
2019-3-14,Farm 3,16680
2019-3-14,Farm 4,7028
2019-3-14,Farm 5,3496
2019-3-14,Farm 6,16346
2019-3-14,Farm 7,8111
2019-3-14,Farm 8,16309
2019-3-14,Farm 9,3546
2019-3-14,Farm 10,16580
2019-3-14,Farm 11,2458
2019-3-14,Farm 12,2752
2019-3-14,Farm 13,3179
2019-3-14,Farm 14,6185
2019-3-14,Farm 15,7824
2019-3-14,Farm 16,16902
2019-3-14,Farm 17,17121
2019-3-15,Farm 3,16768
2019-3-15,Farm 4,6977
2019-3-15,Farm 5,3467
2019-3-15,Farm 8,16226
2019-3-15,Farm 9,3511
2019-3-15,Farm 12,2662
2019-3-15,Farm 13,3140
2019-3-15,Farm 14,6391
2019-3-15,Farm 15,7979
2019-3-15,Farm 17,17230
2019-3-16,Farm 3,16741
2019-3-16,Farm 4,6970
2019-3-16,Farm 5,3521
2019-3-16,Farm 6,16379
2019-3-16,Farm 7,8108
2019-3-16,Farm 8,16269
2019-3-16,Farm 9,3451
2019-3-16,Farm 10,16774
2019-3-16,Farm 11,2542
2019-3-16,Farm 12,2728
2019-3-16,Farm 13,3102
2019-3-16,Farm 14,6237
2019-3-16,Farm 15,7918
2019-3-16,Farm 16,16886
2019-3-16,Farm 17,17078
2019-3-17,Farm 3,16864
2019-3-17,Farm 4,6805
2019-3-17,Farm 5,3436
2019-3-17,Farm 8,16136
2019-3-17,Farm 9,3548
2019-3-17,Farm 12,2709
2019-3-17,Farm 13,3068
2019-3-17,Farm 14,6230
2019-3-17,Farm 15,8010
2019-3-17,Farm 17,17202
2019-3-18,Farm 3,16826
2019-3-18,Farm 4,7024
2019-3-18,Farm 5,3554
2019-3-18,Farm 6,16209
2019-3-18,Farm 7,8125
2019-3-18,Farm 8,16300
