date,farm_id,weight
2019-7-1,Farm 3,16771
2019-7-1,Farm 4,6987
2019-7-1,Farm 5,3498
2019-7-1,Farm 8,16201
2019-7-1,Farm 9,3645
2019-7-1,Farm 12,2751
2019-7-1,Farm 13,3195
2019-7-1,Farm 14,6103
2019-7-1,Farm 15,7915
2019-7-1,Farm 17,17149
2019-7-2,Farm 3,16724
2019-7-2,Farm 4,6866
2019-7-2,Farm 5,3378
2019-7-2,Farm 6,16353
2019-7-2,Farm 7,8001
2019-7-2,Farm 8,16385
2019-7-2,Farm 9,3493
2019-7-2,Farm 10,16465
2019-7-2,Farm 11,2454
2019-7-2,Farm 12,2631
2019-7-2,Farm 13,3034
2019-7-2,Farm 14,6251
2019-7-2,Farm 15,7841
2019-7-2,Farm 16,16923
2019-7-2,Farm 17,17156
2019-7-3,Farm 3,16801
2019-7-3,Farm 4,6903
2019-7-3,Farm 5,3353
2019-7-3,Farm 8,16189
2019-7-3,Farm 9,3599
2019-7-3,Farm 12,2738
2019-7-3,Farm 13,3074
2019-7-3,Farm 14,6130
2019-7-3,Farm 15,7947
2019-7-3,Farm 17,17007
2019-7-4,Farm 3,16728
2019-7-4,Farm 4,6935
2019-7-4,Farm 5,3396
2019-7-4,Farm 6,16430
2019-7-4,Farm 7,8175
2019-7-4,Farm 8,16279
2019-7-4,Farm 9,3684
2019-7-4,Farm 10,16627
2019-7-4,Farm 11,2490
2019-7-4,Farm 12,2576
2019-7-4,Farm 13,2988
2019-7-4,Farm 14,6242
2019-7-4,Farm 15,7943
2019-7-4,Farm 16,16983
2019-7-4,Farm 17,17105
2019-7-5,Farm 3,16683
2019-7-5,Farm 4,6868
2019-7-5,Farm 5,3553
2019-7-5,Farm 8,16149
2019-7-5,Farm 9,3558
2019-7-5,Farm 12,2607
2019-7-5,Farm 13,3099
2019-7-5,Farm 14,6235
2019-7-5,Farm 15,7931
2019-7-5,Farm 17,17090
2019-7-6,Farm 3,16770
2019-7-6,Farm 4,6835
2019-7-6,Farm 5,3420
2019-7-6,Farm 6,16331
2019-7-6,Farm 7,8007
2019-7-6,Farm 8,16259
2019-7-6,Farm 9,3548
2019-7-6,Farm 10,16579
2019-7-6,Farm 11,2616
2019-7-6,Farm 12,2791
2019-7-6,Farm 13,3020
2019-7-6,Farm 14,6240
2019-7-6,Farm 15,7831
2019-7-6,Farm 16,16956
2019-7-6,Farm 17,17216
2019-7-7,Farm 3,16848
2019-7-7,Farm 4,6881
2019-7-7,Farm 5,3443
2019-7-7,Farm 8,16253
2019-7-7,Farm 9,3633
2019-7-7,Farm 12,2627
2019-7-7,Farm 13,2893
2019-7-7,Farm 14,6219
2019-7-7,Farm 15,7812
2019-7-7,Farm 17,17063
2019-7-8,Farm 3,16778
2019-7-8,Farm 4,6987
2019-7-8,Farm 5,3624
2019-7-8,Farm 6,16245
2019-7-8,Farm 7,8176
2019-7-8,Farm 8,16060
2019-7-8,Farm 9,3583
2019-7-8,Farm 10,16604
2019-7-8,Farm 11,2436
2019-7-8,Farm 12,2734
2019-7-8,Farm 13,3012
2019-7-8,Farm 14,6371
2019-7-8,Farm 15,7990
2019-7-8,Farm 16,16866
2019-7-8,Farm 17,17054
2019-7-9,Farm 3,16835
2019-7-9,Farm 4,6947
2019-7-9,Farm 5,3389
2019-7-9,Farm 8,16045
2019-7-9,Farm 9,3562
2019-7-9,Farm 12,2622
2019-7-9,Farm 13,3203
2019-7-9,Farm 14,6283
2019-7-9,Farm 15,8089
2019-7-9,Farm 17,17068
2019-7-10,Farm 3,16745
2019-7-10,Farm 4,6882
2019-7-10,Farm 5,3354
2019-7-10,Farm 6,16288
2019-7-10,Farm 7,8144
2019-7-10,Farm 8,16186
2019-7-10,Farm 9,3577
2019-7-10,Farm 10,16555
2019-7-10,Farm 11,2550
2019-7-10,Farm 12,2704
2019-7-10,Farm 13,3106
2019-7-10,Farm 14,6298
2019-7-10,Farm 15,8127
2019-7-10,Farm 16,16893
2019-7-10,Farm 17,17200
2019-7-11,Farm 3,16925
2019-7-11,Farm 4,6931
2019-7-11,Farm 5,3617
2019-7-11,Farm 8,16214
2019-7-11,Farm 9,3628
2019-7-11,Farm 12,2707
2019-7-11,Farm 13,3129
2019-7-11,Farm 14,6332
2019-7-11,Farm 15,7940
2019-7-11,Farm 17,17054
2019-7-12,Farm 3,16634
2019-7-12,Farm 4,6740
2019-7-12,Farm 5,3392
2019-7-12,Farm 6,16288
2019-7-12,Farm 7,8003
2019-7-12,Farm 8,16041
2019-7-12,Farm 9,3579
2019-7-12,Farm 10,16462
2019-7-12,Farm 11,2456
2019-7-12,Farm 12,2672
2019-7-12,Farm 13,3095
2019-7-12,Farm 14,6212
2019-7-12,Farm 15,7885
2019-7-12,Farm 16,16863
2019-7-12,Farm 17,17116
2019-7-13,Farm 3,16834
2019-7-13,Farm 4,6940
2019-7-13,Farm 5,3539
2019-7-13,Farm 8,16066
2019-7-13,Farm 9,3711
2019-7-13,Farm 12,2602
2019-7-13,Farm 13,3016
2019-7-13,Farm 14,6270
2019-7-13,Farm 15,7954
2019-7-13,Farm 17,17256
2019-7-14,Farm 3,16842
2019-7-14,Farm 4,6926
2019-7-14,Farm 5,3420
2019-7-14,Farm 6,16449
2019-7-14,Farm 7,8235
2019-7-14,Farm 8,16117
2019-7-14,Farm 9,3572
2019-7-14,Farm 10,16652
2019-7-14,Farm 11,2685
2019-7-14,Farm 12,2786
2019-7-14,Farm 13,2894
2019-7-14,Farm 14,6183
2019-7-14,Farm 15,7933
2019-7-14,Farm 16,16909
