date,farm_id,weight
2019-9-1,Farm 3,16807
2019-9-1,Farm 4,6989
2019-9-1,Farm 5,3551
2019-9-1,Farm 8,16259
2019-9-1,Farm 9,3493
2019-9-1,Farm 12,2739
2019-9-1,Farm 13,2896
2019-9-1,Farm 14,6324
2019-9-1,Farm 15,7835
2019-9-1,Farm 17,17203
2019-9-2,Farm 3,16830
2019-9-2,Farm 4,6852
2019-9-2,Farm 5,3470
2019-9-2,Farm 6,16268
2019-9-2,Farm 7,8105
2019-9-2,Farm 8,16199
2019-9-2,Farm 9,3627
2019-9-2,Farm 10,16704
2019-9-2,Farm 11,2589
2019-9-2,Farm 12,2606
2019-9-2,Farm 13,3107
2019-9-2,Farm 14,6314
2019-9-2,Farm 15,8044
2019-9-2,Farm 16,16876
2019-9-2,Farm 17,17165
2019-9-3,Farm 3,16744
2019-9-3,Farm 4,6890
2019-9-3,Farm 5,3418
2019-9-3,Farm 8,16247
2019-9-3,Farm 9,3594
2019-9-3,Farm 12,2661
2019-9-3,Farm 13,3216
2019-9-3,Farm 14,6241
2019-9-3,Farm 15,7955
2019-9-3,Farm 17,17216
2019-9-4,Farm 3,16629
2019-9-4,Farm 4,6854
2019-9-4,Farm 5,3343
2019-9-4,Farm 6,16350
2019-9-4,Farm 7,8046
2019-9-4,Farm 8,16199
2019-9-4,Farm 9,3443
2019-9-4,Farm 10,16682
2019-9-4,Farm 11,2474
2019-9-4,Farm 12,2756
2019-9-4,Farm 13,3172
2019-9-4,Farm 14,6166
2019-9-4,Farm 15,7921
2019-9-4,Farm 16,16935
2019-9-4,Farm 17,17150
2019-9-5,Farm 3,16808
2019-9-5,Farm 4,6871
2019-9-5,Farm 5,3537
2019-9-5,Farm 8,16160
2019-9-5,Farm 9,3575
2019-9-5,Farm 12,2525
2019-9-5,Farm 13,2932
2019-9-5,Farm 14,6060
2019-9-5,Farm 15,7944
2019-9-5,Farm 17,17319
2019-9-6,Farm 3,16758
2019-9-6,Farm 4,6960
2019-9-6,Farm 5,3547
2019-9-6,Farm 6,16451
2019-9-6,Farm 7,8014
2019-9-6,Farm 8,16127
2019-9-6,Farm 9,3487
2019-9-6,Farm 10,16497
2019-9-6,Farm 11,2558
2019-9-6,Farm 12,2678
2019-9-6,Farm 13,3038
2019-9-6,Farm 14,6197
2019-9-6,Farm 15,7854
2019-9-6,Farm 16,16895
2019-9-6,Farm 17,17115
2019-9-7,Farm 3,16646
2019-9-7,Farm 4,6833
2019-9-7,Farm 5,3521
2019-9-7,Farm 8,16135
2019-9-7,Farm 9,3500
2019-9-7,Farm 12,2838
2019-9-7,Farm 13,3177
2019-9-7,Farm 14,6199
2019-9-7,Farm 15,8022
2019-9-7,Farm 17,17278
2019-9-8,Farm 3,16765
