date,farm_id,weight
2019-6-1,Farm 3,16791
2019-6-1,Farm 4,6977
2019-6-1,Farm 5,3571
2019-6-1,Farm 8,16190
2019-6-1,Farm 9,3576
2019-6-1,Farm 12,2653
2019-6-1,Farm 13,3059
2019-6-1,Farm 14,6096
2019-6-1,Farm 15,7866
2019-6-1,Farm 17,17080
2019-6-2,Farm 3,16726
2019-6-2,Farm 4,6870
2019-6-2,Farm 5,3574
2019-6-2,Farm 6,16331
2019-6-2,Farm 7,8071
2019-6-2,Farm 8,16222
2019-6-2,Farm 9,3447
2019-6-2,Farm 10,16515
2019-6-2,Farm 11,2484
2019-6-2,Farm 12,2535
2019-6-2,Farm 13,3114
2019-6-2,Farm 14,6230
2019-6-2,Farm 15,8013
2019-6-2,Farm 16,16888
2019-6-2,Farm 17,17228
2019-6-3,Farm 3,16797
2019-6-3,Farm 4,6876
2019-6-3,Farm 5,3526
2019-6-3,Farm 8,16079
2019-6-3,Farm 9,3425
2019-6-3,Farm 12,2609
2019-6-3,Farm 13,3019
2019-6-3,Farm 14,6063
2019-6-3,Farm 15,7916
2019-6-3,Farm 17,17159
2019-6-4,Farm 3,16693
2019-6-4,Farm 4,6830
2019-6-4,Farm 5,3527
2019-6-4,Farm 6,16418
2019-6-4,Farm 7,7966
2019-6-4,Farm 8,16139
2019-6-4,Farm 9,3532
2019-6-4,Farm 10,16569
2019-6-4,Farm 11,2518
2019-6-4,Farm 12,2687
2019-6-4,Farm 13,3165
2019-6-4,Farm 14,6302
2019-6-4,Farm 15,7856
2019-6-4,Farm 16,16913
2019-6-4,Farm 17,17079
2019-6-5,Farm 3,16590
2019-6-5,Farm 4,6896
2019-6-5,Farm 5,3465
2019-6-5,Farm 8,16025
2019-6-5,Farm 9,3559
2019-6-5,Farm 12,2627
2019-6-5,Farm 13,3028
2019-6-5,Farm 14,6179
2019-6-5,Farm 15,7906
2019-6-5,Farm 17,17065
2019-6-6,Farm 3,16797
2019-6-6,Farm 4,6820
2019-6-6,Farm 5,3403
2019-6-6,Farm 6,16317
2019-6-6,Farm 7,8067
2019-6-6,Farm 8,16251
2019-6-6,Farm 9,3543
2019-6-6,Farm 10,16575
2019-6-6,Farm 11,2613
2019-6-6,Farm 12,2807
2019-6-6,Farm 13,3080
2019-6-6,Farm 14,6211
2019-6-6,Farm 15,7928
2019-6-6,Farm 16,16882
2019-6-6,Farm 17,17160
2019-6-7,Farm 3,16631
2019-6-7,Farm 4,6920
2019-6-7,Farm 5,3569
2019-6-7,Farm 8,16181
2019-6-7,Farm 9,3554
2019-6-7,Farm 12,2635
2019-6-7,Farm 13,3104
2019-6-7,Farm 14,6251
2019-6-7,Farm 15,8004
2019-6-7,Farm 17,17047
2019-6-8,Farm 3,16729
2019-6-8,Farm 4,6763
2019-6-8,Farm 5,3607
2019-6-8,Farm 6,16378
2019-6-8,Farm 7,7999
2019-6-8,Farm 8,16222
2019-6-8,Farm 9,3523
2019-6-8,Farm 10,16642
2019-6-8,Farm 11,2575
2019-6-8,Farm 12,2568
2019-6-8,Farm 13,3016
2019-6-8,Farm 14,6309
2019-6-8,Farm 15,7882
2019-6-8,Farm 16,16999
2019-6-8,Farm 17,17283
2019-6-9,Farm 3,16726
2019-6-9,Farm 4,6860
2019-6-9,Farm 5,3405
2019-6-9,Farm 8,16104
2019-6-9,Farm 9,3676
2019-6-9,Farm 12,2589
2019-6-9,Farm 13,2998
2019-6-9,Farm 14,6195
2019-6-9,Farm 15,7763
2019-6-9,Farm 17,17263
2019-6-10,Farm 3,16766
2019-6-10,Farm 4,6960
2019-6-10,Farm 5,3547
2019-6-10,Farm 6,16372
2019-6-10,Farm 7,8126
2019-6-10,Farm 8,16055
2019-6-10,Farm 9,3479
2019-6-10,Farm 10,16625
2019-6-10,Farm 11,2376
2019-6-10,Farm 12,2636
2019-6-10,Farm 13,3003
2019-6-10,Farm 14,6138
2019-6-10,Farm 15,8060
2019-6-10,Farm 16,16888
2019-6-10,Farm 17,17023
2019-6-11,Farm 3,16665
2019-6-11,Farm 4,6796
2019-6-11,Farm 5,3434
2019-6-11,Farm 8,16188
2019-6-11,Farm 9,3564
2019-6-11,Farm 12,2590
2019-6-11,Farm 13,3100
2019-6-11,Farm 14,6131
2019-6-11,Farm 15,7767
2019-6-11,Farm 17,17179
2019-6-12,Farm 3,16691
2019-6-12,Farm 4,6884
2019-6-12,Farm 5,3410
2019-6-12,Farm 6,16482
2019-6-12,Farm 7,8179
2019-6-12,Farm 8,16100
2019-6-12,Farm 9,3552
2019-6-12,Farm 10,16589
2019-6-12,Farm 11,2685
2019-6-12,Farm 12,2677
2019-6-12,Farm 13,3029
2019-6-12,Farm 14,6262
2019-6-12,Farm 15,8033
2019-6-12,Farm 16,16747
2019-6-12,Farm 17,17250
2019-6-13,Farm 3,16590
2019-6-13,Farm 4,6990
2019-6-13,Farm 5,3468
2019-6-13,Farm 8,16282
2019-6-13,Farm 9,3527
2019-6-13,Farm 12,2595
2019-6-13,Farm 13,3140
2019-6-13,Farm 14,6309
2019-6-13,Farm 15,7899
2019-6-13,Farm 17,17256
2019-6-14,Farm 3,16655
2019-6-14,Farm 4,6845
2019-6-14,Farm 5,3493
2019-6-14,Farm 6,16431
2019-6-14,Farm 7,7986
2019-6-14,Farm 8,16172
2019-6-14,Farm 9,3645
