date,farm_id,weight
2019-5-1,Farm 3,16805
2019-5-1,Farm 4,6784
2019-5-1,Farm 5,3616
2019-5-1,Farm 8,16147
2019-5-1,Farm 9,3440
2019-5-1,Farm 12,2723
2019-5-1,Farm 13,3114
2019-5-1,Farm 14,6285
2019-5-1,Farm 15,7873
2019-5-1,Farm 17,17127
2019-5-2,Farm 3,16581
2019-5-2,Farm 4,6806
2019-5-2,Farm 5,3565
2019-5-2,Farm 6,16441
2019-5-2,Farm 7,8055
2019-5-2,Farm 8,16230
2019-5-2,Farm 9,3604
2019-5-2,Farm 10,16564
2019-5-2,Farm 11,2501
2019-5-2,Farm 12,2605
2019-5-2,Farm 13,3108
2019-5-2,Farm 14,6300
2019-5-2,Farm 15,7966
2019-5-2,Farm 16,16823
2019-5-2,Farm 17,17138
2019-5-3,Farm 3,16641
2019-5-3,Farm 4,6782
2019-5-3,Farm 5,3503
2019-5-3,Farm 8,16076
2019-5-3,Farm 9,3537
2019-5-3,Farm 12,2762
2019-5-3,Farm 13,3004
2019-5-3,Farm 14,6176
2019-5-3,Farm 15,7914
2019-5-3,Farm 17,17215
2019-5-4,Farm 3,16668
2019-5-4,Farm 4,6920
2019-5-4,Farm 5,3572
2019-5-4,Farm 6,16399
2019-5-4,Farm 7,8038
2019-5-4,Farm 8,16133
2019-5-4,Farm 9,3699
2019-5-4,Farm 10,16623
2019-5-4,Farm 11,2577
2019-5-4,Farm 12,2828
2019-5-4,Farm 13,3119
2019-5-4,Farm 14,6269
2019-5-4,Farm 15,7837
2019-5-4,Farm 16,16895
2019-5-4,Farm 17,17289
2019-5-5,Farm 3,16807
2019-5-5,Farm 4,6920
2019-5-5,Farm 5,3415
2019-5-5,Farm 8,16200
2019-5-5,Farm 9,3566
2019-5-5,Farm 12,2659
2019-5-5,Farm 13,2980
2019-5-5,Farm 14,6202
2019-5-5,Farm 15,7954
2019-5-5,Farm 17,17124
2019-5-6,Farm 3,16749
2019-5-6,Farm 4,6823
2019-5-6,Farm 5,3558
2019-5-6,Farm 6,16383
2019-5-6,Farm 7,8060
2019-5-6,Farm 8,16128
2019-5-6,Farm 9,3620
2019-5-6,Farm 10,16616
2019-5-6,Farm 11,2415
2019-5-6,Farm 12,2701
2019-5-6,Farm 13,2973
2019-5-6,Farm 14,6236
2019-5-6,Farm 15,7868
2019-5-6,Farm 16,16723
2019-5-6,Farm 17,17129
2019-5-7,Farm 3,16691
2019-5-7,Farm 4,6918
2019-5-7,Farm 5,3497
2019-5-7,Farm 8,16276
2019-5-7,Farm 9,3529
2019-5-7,Farm 12,2614
2019-5-7,Farm 13,2985
2019-5-7,Farm 14,6194
2019-5-7,Farm 15,7790
2019-5-7,Farm 17,17122
2019-5-8,Farm 3,16669
2019-5-8,Farm 4,6701
2019-5-8,Farm 5,3494
2019-5-8,Farm 6,16379
2019-5-8,Farm 7,8102
2019-5-8,Farm 8,16165
2019-5-8,Farm 9,3594
2019-5-8,Farm 10,16501
2019-5-8,Farm 11,2473
2019-5-8,Farm 12,2814
2019-5-8,Farm 13,2977
2019-5-8,Farm 14,6089
2019-5-8,Farm 15,7948
2019-5-8,Farm 16,16797
2019-5-8,Farm 17,17082
2019-5-9,Farm 3,16803
2019-5-9,Farm 4,6832
2019-5-9,Farm 5,3456
2019-5-9,Farm 8,16298
2019-5-9,Farm 9,3581
2019-5-9,Farm 12,2726
2019-5-9,Farm 13,3093
2019-5-9,Farm 14,6157
2019-5-9,Farm 15,7881
2019-5-9,Farm 17,17115
2019-5-10,Farm 3,16697
2019-5-10,Farm 4,6879
2019-5-10,Farm 5,3303
2019-5-10,Farm 6,16266
2019-5-10,Farm 7,8246
2019-5-10,Farm 8,16347
2019-5-10,Farm 9,3478
2019-5-10,Farm 10,16545
2019-5-10,Farm 11,2419
2019-5-10,Farm 12,2702
2019-5-10,Farm 13,3017
2019-5-10,Farm 14,6210
2019-5-10,Farm 15,7931
2019-5-10,Farm 16,16972
2019-5-10,Farm 17,17173
2019-5-11,Farm 3,16715
2019-5-11,Farm 4,6949
2019-5-11,Farm 5,3644
2019-5-11,Farm 8,16189
2019-5-11,Farm 9,3473
2019-5-11,Farm 12,2688
2019-5-11,Farm 13,3065
2019-5-11,Farm 14,6204
2019-5-11,Farm 15,7943
2019-5-11,Farm 17,17260
2019-5-12,Farm 3,16659
2019-5-12,Farm 4,6899
2019-5-12,Farm 5,3478
2019-5-12,Farm 6,16442
2019-5-12,Farm 7,8110
2019-5-12,Farm 8,16212
2019-5-12,Farm 9,3579
2019-5-12,Farm 10,16540
2019-5-12,Farm 11,2665
2019-5-12,Farm 12,2814
2019-5-12,Farm 13,2981
2019-5-12,Farm 14,6287
2019-5-12,Farm 15,7915
2019-5-12,Farm 16,16926
2019-5-12,Farm 17,17251
2019-5-13,Farm 3,16673
2019-5-13,Farm 4,6886
2019-5-13,Farm 5,3382
2019-5-13,Farm 8,16313
2019-5-13,Farm 9,3537
2019-5-13,Farm 12,2779
2019-5-13,Farm 13,3018
2019-5-13,Farm 14,6107
2019-5-13,Farm 15,7786
2019-5-13,Farm 17,17089
2019-5-14,Farm 3,16888
2019-5-14,Farm 4,6729
2019-5-14,Farm 5,3605
2019-5-14,Farm 6,16348
2019-5-14,Farm 7,8133
2019-5-14,Farm 8,16040
2019-5-14,Farm 9,3553
2019-5-14,Farm 10,16632
2019-5-14,Farm 11,2560
2019-5-14,Farm 12,2615
2019-5-14,Farm 13,3159
2019-5-14,Farm 14,5999
2019-5-14,Farm 15,7823
2019-5-14,Farm 16,16819
2019-5-14,Farm 17,17147
2019-5-15,Farm 3,16822
2019-5-15,Farm 4,6762
2019-5-15,Farm 5,3498
2019-5-15,Farm 8,16103
2019-5-15,Farm 9,3477
2019-5-15,Farm 12,2651
2019-5-15,Farm 13,3185
2019-5-15,Farm 14,6083
2019-5-15,Farm 15,7938
2019-5-15,Farm 17,17155
2019-5-16,Farm 3,16865
2019-5-16,Farm 4,6889
2019-5-16,Farm 5,3625
2019-5-16,Farm 6,16295
2019-5-16,Farm 7,8101
2019-5-16,Farm 8,16072
2019-5-16,Farm 9,3584
2019-5-16,Farm 10,16576
2019-5-16,Farm 11,2464
2019-5-16,Farm 12,2779
2019-5-16,Farm 13,3014
2019-5-16,Farm 14,6109
2019-5-16,Farm 15,7923
2019-5-16,Farm 16,16974
2019-5-16,Farm 17,17059
2019-5-17,Farm 3,16724
2019-5-17,Farm 4,6834
2019-5-17,Farm 5,3508
2019-5-17,Farm 8,16235
2019-5-17,Farm 9,3555
2019-5-17,Farm 12,2734
2019-5-17,Farm 13,3067
2019-5-17,Farm 14,6213
2019-5-17,Farm 15,7934
2019-5-17,Farm 17,17202
2019-5-18,Farm 3,16782
2019-5-18,Farm 4,6841
2019-5-18,Farm 5,3440
2019-5-18,Farm 6,16349
2019-5-18,Farm 7,8183
2019-5-18,Farm 8,16139
2019-5-18,Farm 9,3518
2019-5-18,Farm 10,16620
2019-5-18,Farm 11,2564
2019-5-18,Farm 12,2730
2019-5-18,Farm 13,3002
2019-5-18,Farm 14,6301
2019-5-18,Farm 15,7908
2019-5-18,Farm 16,16865
2019-5-18,Farm 17,17046
2019-5-19,Farm 3,16802
2019-5-19,Farm 4,6812
2019-5-19,Farm 5,3558
2019-5-19,Farm 8,16181
2019-5-19,Farm 9,3639
2019-5-19,Farm 12,2698
2019-5-19,Farm 13,2983
2019-5-19,Farm 14,6227
2019-5-19,Farm 15,7898
2019-5-19,Farm 17,17074
2019-5-20,Farm 3,16673
2019-5-20,Farm 4,6996
2019-5-20,Farm 5,3421
2019-5-20,Farm 6,16316
2019-5-20,Farm 7,8052
2019-5-20,Farm 8,16307
2019-5-20,Farm 9,3471
2019-5-20,Farm 10,16567
2019-5-20,Farm 11,2440
2019-5-20,Farm 12,2647
2019-5-20,Farm 13,3231
2019-5-20,Farm 14,6218
2019-5-20,Farm 15,7933
2019-5-20,Farm 16,16841
2019-5-20,Farm 17,17186
2019-5-21,Farm 3,16686
2019-5-21,Farm 4,6975
2019-5-21,Farm 5,3424
2019-5-21,Farm 8,16179
2019-5-21,Farm 9,3658
2019-5-21,Farm 12,2874
2019-5-21,Farm 13,2974
2019-5-21,Farm 14,6279
2019-5-21,Farm 15,7985
2019-5-21,Farm 17,17290
2019-5-22,Farm 3,16839
2019-5-22,Farm 4,6953
2019-5-22,Farm 5,3504
2019-5-22,Farm 6,16388
2019-5-22,Farm 7,8004
2019-5-22,Farm 8,16109
2019-5-22,Farm 9,3657
2019-5-22,Farm 10,16559
2019-5-22,Farm 11,2621
2019-5-22,Farm 12,2565
2019-5-22,Farm 13,3056
2019-5-22,Farm 14,6232
2019-5-22,Farm 15,7999
2019-5-22,Farm 16,16933
2019-5-22,Farm 17,17363
2019-5-23,Farm 3,16833
2019-5-23,Farm 4,6853
2019-5-23,Farm 5,3548
2019-5-23,Farm 8,16200
2019-5-23,Farm 9,3538
2019-5-23,Farm 12,2670
2019-5-23,Farm 13,3207
2019-5-23,Farm 14,6084
2019-5-23,Farm 15,7903
