date,farm_id,weight
2019-4-1,Farm 3,16722
2019-4-1,Farm 4,6766
2019-4-1,Farm 5,3457
2019-4-1,Farm 8,16249
2019-4-1,Farm 9,3650
2019-4-1,Farm 12,2560
2019-4-1,Farm 13,2888
2019-4-1,Farm 14,6281
2019-4-1,Farm 15,7807
2019-4-1,Farm 17,17054
2019-4-2,Farm 3,16801
2019-4-2,Farm 4,6939
2019-4-2,Farm 5,3575
2019-4-2,Farm 6,16234
2019-4-2,Farm 7,8099
2019-4-2,Farm 8,16157
2019-4-2,Farm 9,3615
2019-4-2,Farm 10,16634
2019-4-2,Farm 11,2569
2019-4-2,Farm 12,2545
2019-4-2,Farm 13,3111
2019-4-2,Farm 14,6194
2019-4-2,Farm 15,7852
2019-4-2,Farm 16,16863
2019-4-2,Farm 17,17249
2019-4-3,Farm 3,16681
2019-4-3,Farm 4,6885
2019-4-3,Farm 5,3426
2019-4-3,Farm 8,16201
2019-4-3,Farm 9,3505
2019-4-3,Farm 12,2476
2019-4-3,Farm 13,3133
2019-4-3,Farm 14,6173
2019-4-3,Farm 15,7951
2019-4-3,Farm 17,16868
2019-4-4,Farm 3,16847
2019-4-4,Farm 4,6896
2019-4-4,Farm 5,3474
2019-4-4,Farm 6,16491
2019-4-4,Farm 7,8166
2019-4-4,Farm 8,16086
2019-4-4,Farm 9,3471
2019-4-4,Farm 10,16563
2019-4-4,Farm 11,2548
2019-4-4,Farm 12,2719
2019-4-4,Farm 13,3085
2019-4-4,Farm 14,6173
2019-4-4,Farm 15,7972
2019-4-4,Farm 16,16974
2019-4-4,Farm 17,17089
2019-4-5,Farm 3,16801
2019-4-5,Farm 4,6893
2019-4-5,Farm 5,3477
2019-4-5,Farm 8,16187
2019-4-5,Farm 9,3416
2019-4-5,Farm 12,2626
2019-4-5,Farm 13,3202
2019-4-5,Farm 14,6265
2019-4-5,Farm 15,7924
2019-4-5,Farm 17,17113
2019-4-6,Farm 3,16891
2019-4-6,Farm 4,6919
2019-4-6,Farm 5,3538
2019-4-6,Farm 6,16497
2019-4-6,Farm 7,8047
2019-4-6,Farm 8,16008
2019-4-6,Farm 9,3617
2019-4-6,Farm 10,16562
2019-4-6,Farm 11,2679
2019-4-6,Farm 12,2621
2019-4-6,Farm 13,3067
2019-4-6,Farm 14,6371
2019-4-6,Farm 15,7994
2019-4-6,Farm 16,16999
2019-4-6,Farm 17,17134
2019-4-7,Farm 3,16859
2019-4-7,Farm 4,6943
2019-4-7,Farm 5,3501
2019-4-7,Farm 8,16166
2019-4-7,Farm 9,3564
2019-4-7,Farm 12,2834
2019-4-7,Farm 13,3012
2019-4-7,Farm 14,6082
2019-4-7,Farm 15,7962
2019-4-7,Farm 17,17223
2019-4-8,Farm 3,16836
2019-4-8,Farm 4,6948
2019-4-8,Farm 5,3513
2019-4-8,Farm 6,16291
2019-4-8,Farm 7,8127
2019-4-8,Farm 8,16226
2019-4-8,Farm 9,3652
2019-4-8,Farm 10,16479
2019-4-8,Farm 11,2570
2019-4-8,Farm 12,2693
2019-4-8,Farm 13,3161
2019-4-8,Farm 14,6228
2019-4-8,Farm 15,8005
2019-4-8,Farm 16,16901
2019-4-8,Farm 17,17172
2019-4-9,Farm 3,16857
2019-4-9,Farm 4,6738
2019-4-9,Farm 5,3506
2019-4-9,Farm 8,16122
2019-4-9,Farm 9,3461
2019-4-9,Farm 12,2507
2019-4-9,Farm 13,3118
2019-4-9,Farm 14,6293
2019-4-9,Farm 15,7953
2019-4-9,Farm 17,17159
2019-4-10,Farm 3,16625
2019-4-10,Farm 4,7001
2019-4-10,Farm 5,3533
2019-4-10,Farm 6,16357
2019-4-10,Farm 7,7949
2019-4-10,Farm 8,16105
2019-4-10,Farm 9,3554
2019-4-10,Farm 10,16508
2019-4-10,Farm 11,2456
2019-4-10,Farm 12,2667
2019-4-10,Farm 13,3005
2019-4-10,Farm 14,6114
2019-4-10,Farm 15,7871
2019-4-10,Farm 16,16806
2019-4-10,Farm 17,17098
2019-4-11,Farm 3,16733
2019-4-11,Farm 4,6982
2019-4-11,Farm 5,3600
2019-4-11,Farm 8,16207
2019-4-11,Farm 9,3613
2019-4-11,Farm 12,2671
2019-4-11,Farm 13,3013
2019-4-11,Farm 14,6296
2019-4-11,Farm 15,7943
2019-4-11,Farm 17,17197
2019-4-12,Farm 3,16900
2019-4-12,Farm 4,6823
2019-4-12,Farm 5,3409
2019-4-12,Farm 6,16393
2019-4-12,Farm 7,8035
2019-4-12,Farm 8,16168
2019-4-12,Farm 9,3640
2019-4-12,Farm 10,16530
2019-4-12,Farm 11,2686
2019-4-12,Farm 12,2666
2019-4-12,Farm 13,2907
2019-4-12,Farm 14,6219
2019-4-12,Farm 15,7912
2019-4-12,Farm 16,16861
2019-4-12,Farm 17,17141
2019-4-13,Farm 3,16769
2019-4-13,Farm 4,6947
2019-4-13,Farm 5,3563
2019-4-13,Farm 8,16165
2019-4-13,Farm 9,3476
2019-4-13,Farm 12,2661
2019-4-13,Farm 13,3124
2019-4-13,Farm 14,6236
2019-4-13,Farm 15,7966
2019-4-13,Farm 17,17059
2019-4-14,Farm 3,16705
2019-4-14,Farm 4,6976
2019-4-14,Farm 5,3395
2019-4-14,Farm 6,16484
2019-4-14,Farm 7,8132
2019-4-14,Farm 8,16311
2019-4-14,Farm 9,3571
2019-4-14,Farm 10,16622
2019-4-14,Farm 11,2571
2019-4-14,Farm 12,2673
2019-4-14,Farm 13,3172
2019-4-14,Farm 14,6204
2019-4-14,Farm 15,7749
2019-4-14,Farm 16,16978
2019-4-14,Farm 17,17233
2019-4-15,Farm 3,16773
2019-4-15,Farm 4,6797
2019-4-15,Farm 5,3549
2019-4-15,Farm 8,16106
2019-4-15,Farm 9,3708
2019-4-15,Farm 12,2797
2019-4-15,Farm 13,3148
2019-4-15,Farm 14,6212
2019-4-15,Farm 15,7904
2019-4-15,Farm 17,17168
2019-4-16,Farm 3,16907
2019-4-16,Farm 4,6863
2019-4-16,Farm 5,3492
2019-4-16,Farm 6,16384
2019-4-16,Farm 7,8137
2019-4-16,Farm 8,16238
2019-4-16,Farm 9,3477
2019-4-16,Farm 10,16672
2019-4-16,Farm 11,2667
2019-4-16,Farm 12,2764
2019-4-16,Farm 13,3042
2019-4-16,Farm 14,6247
2019-4-16,Farm 15,7911
2019-4-16,Farm 16,16928
2019-4-16,Farm 17,16945
2019-4-17,Farm 3,16791
2019-4-17,Farm 4,6943
2019-4-17,Farm 5,3545
2019-4-17,Farm 8,16333
2019-4-17,Farm 9,3500
2019-4-17,Farm 12,2687
2019-4-17,Farm 13,2992
2019-4-17,Farm 14,6155
2019-4-17,Farm 15,7820
2019-4-17,Farm 17,17134
2019-4-18,Farm 3,16782
2019-4-18,Farm 4,6845
2019-4-18,Farm 5,3426
2019-4-18,Farm 6,16296
2019-4-18,Farm 7,8082
2019-4-18,Farm 8,16325
2019-4-18,Farm 9,3657
2019-4-18,Farm 10,16632
2019-4-18,Farm 11,2583
2019-4-18,Farm 12,2660
2019-4-18,Farm 13,2975
2019-4-18,Farm 14,6174
2019-4-18,Farm 15,7915
2019-4-18,Farm 16,16842
2019-4-18,Farm 17,17229
2019-4-19,Farm 3,16753
2019-4-19,Farm 4,6872
2019-4-19,Farm 5,3364
2019-4-19,Farm 8,16318
2019-4-19,Farm 9,3605
2019-4-19,Farm 12,2727
2019-4-19,Farm 13,3076
2019-4-19,Farm 14,6329
2019-4-19,Farm 15,8007
2019-4-19,Farm 17,17105
2019-4-20,Farm 3,16729
2019-4-20,Farm 4,6925
2019-4-20,Farm 5,3410
2019-4-20,Farm 6,16382
2019-4-20,Farm 7,8144
2019-4-20,Farm 8,16297
2019-4-20,Farm 9,3507
2019-4-20,Farm 10,16598
2019-4-20,Farm 11,2478
2019-4-20,Farm 12,2709
2019-4-20,Farm 13,3098
2019-4-20,Farm 14,6182
2019-4-20,Farm 15,7960
2019-4-20,Farm 16,16778
2019-4-20,Farm 17,17082
2019-4-21,Farm 3,16785
2019-4-21,Farm 4,7004
2019-4-21,Farm 5,3423
2019-4-21,Farm 8,16179
2019-4-21,Farm 9,3472
2019-4-21,Farm 12,2617
2019-4-21,Farm 13,3163
2019-4-21,Farm 14,6210
2019-4-21,Farm 15,7855
2019-4-21,Farm 17,17094
2019-4-22,Farm 3,16779
2019-4-22,Farm 4,6823
2019-4-22,Farm 5,3508
2019-4-22,Farm 6,16364
2019-4-22,Farm 7,8011
2019-4-22,Farm 8,16153
2019-4-22,Farm 9,3686
2019-4-22,Farm 10,16612
2019-4-22,Farm 11,2491
