date,farm_id,weight
2019-11-1,Farm 118,17490
2019-11-1,Farm 119,2617
2019-11-1,Farm 120,11917
2019-11-1,Farm 121,3663
2019-11-1,Farm 122,17550
2019-11-2,Farm 118,17589
2019-11-2,Farm 119,2476
2019-11-2,Farm 120,11967
2019-11-2,Farm 121,3812
2019-11-2,Farm 122,17594
2019-11-3,Farm 118,17636
2019-11-3,RR1U49,2512
2019-11-3,Farm 120,11916
2019-11-3,Farm 121,3720
2019-11-3,Farm 122,17428
2019-11-4,Farm 118,17612
2019-11-4,Farm 119,2473
2019-11-4,Farm 120,11951
2019-11-4,Farm 121,3743
2019-11-4,Farm 122,17532
2019-11-5,Farm 118,17553
2019-11-5,HY7JTF,2593
2019-11-5,Farm 120,11890
2019-11-5,Farm 121,3861
2019-11-5,Farm 122,17487
2019-11-6,Farm 118,17410
2019-11-6,Farm 119,2559
2019-11-6,Farm 120,12002
2019-11-6,Farm 121,3661
2019-11-6,Farm 122,17510
2019-11-7,Farm 118,17451
2019-11-7,Farm 119,KYRHAJ
2019-11-7,Farm 120,11862
2019-11-7,Farm 121,3689
2019-11-7,Farm 122,17531
2019-11-8,Farm 118,17498
J4MZKK,Farm 119,2573
2019-11-8,Farm 120,11945
2019-11-8,Farm 121,3766
2019-11-8,Farm 122,17473
2019-11-9,Farm 118,17400
WWVYFC,Farm 119,2569
2019-11-9,LBE7YP,12033
2019-11-9,Farm 121,N70EAC
QT2RV0,Farm 122,17592
2019-11-10,Farm 118,17538
2019-11-10,Farm 119,2652
2019-11-10,Farm 120,11928
2019-11-10,Farm 121,3910
2019-11-10,2MMLF8,17453
2019-11-11,Farm 118,17410
2019-11-11,Farm 119,2526
2019-11-11,Farm 120,12055
2019-11-11,Farm 121,3747
2019-11-11,Farm 122,17509
2019-11-12,Farm 118,17590
2019-11-12,Farm 119,2616
2019-11-12,Farm 120,12132
2019-11-12,Farm 121,3715
2019-11-12,Farm 122,17537
2019-11-13,Farm 118,17535
2019-11-13,Farm 119,2493
2019-11-13,Farm 120,11820
2019-11-13,Farm 121,3860
2019-11-13,Farm 122,17578
9F7IKD,Farm 118,17583
2019-11-14,B7MPJV,2494
2019-11-14,Farm 120,11974
2019-11-14,Farm 121,3778
2019-11-14,Farm 122,17536
2019-11-15,Farm 118,17574
2019-11-15,AQKM0L,2459
2019-11-15,Farm 120,12047
2019-11-15,Farm 121,3777
2019-11-15,Farm 122,17474
2019-11-16,Farm 118,17363
2019-11-16,Farm 119,2532
2019-11-16,Farm 120,11839
2019-11-16,Farm 121,3761
2019-11-16,Farm 122,17415
2019-11-17,Farm 118,17423
2019-11-17,Q3ZOSQ,2636
2019-11-17,Farm 120,11862
BZL4LK,Farm 121,3665
2019-11-17,Farm 122,17418
2019-11-18,Farm 118,17468
2019-11-18,Farm 119,2654
2019-11-18,2FK8EJ,11981
2019-11-18,Farm 121,3845
2019-11-18,Farm 122,17507
2019-11-19,Farm 118,17408
WGC9LB,Farm 119,2571
2019-11-19,Farm 120,11890
2019-11-19,Farm 121,3862
2019-11-19,Farm 122,17546
2019-11-20,Farm 118,17630
2019-11-20,REDMQL,2610
2019-11-20,3T7RXO,11861
YYCKH9,Farm 121,3831
2019-11-20,Farm 122,17478
2019-11-21,Farm 118,17652
2019-11-21,Farm 119,2536
2019-11-21,Farm 120,12003
2019-11-21,Farm 121,3643
2019-11-21,Farm 122,17453
2019-11-22,Farm 118,17447
2019-11-22,Farm 119,2575
2019-11-22,Z1PK81,11879
2019-11-22,Farm 121,3600
2019-11-22,Farm 122,1MPGS1
2019-11-23,Farm 118,17450
2019-11-23,Farm 119,7VC98X
2019-11-23,Farm 120,11809
2019-11-23,Farm 121,3754
2019-11-23,72WBEG,17598
2019-11-24,Farm 118,W600GS
2019-11-24,Farm 119,2684
2019-11-24,Farm 120,11956
2019-11-24,Farm 121,3701
2019-11-24,Farm 122,17618
2019-11-25,Farm 118,17415
AHTX3C,Farm 119,2681
2019-11-25,Farm 120,12002
2019-11-25,Farm 121,3674
2019-11-25,Farm 122,5ZU3YM
2019-11-26,4UDGM4,17539
2019-11-26,Farm 119,2528
2019-11-26,Farm 120,11899
2019-11-26,Farm 121,3751
2019-11-26,Farm 122,17522
2019-11-27,Farm 118,17488
2019-11-27,Farm 119,6QQNC6
2019-11-27,Farm 120,11940
2019-11-27,Farm 121,3846
2019-11-27,Farm 122,17466
2019-11-28,ZDPYEH,17440
2019-11-28,Farm 119,2499
2019-11-28,Farm 120,11979
OCT55U,Farm 121,3808
2019-11-28,Farm 122,95C22U
2019-11-29,Farm 118,17299
2019-11-29,Farm 119,2615
2019-11-29,Farm 120,11916
2019-11-29,Farm 121,3690
2019-11-29,Farm 122,17442
2019-11-30,O2YT8G,17607
2019-11-30,Farm 119,2708
2019-11-30,Farm 120,11884
2019-11-30,Farm 121,3733
2019-11-30,Farm 122,17490
