date,farm_id,weight
2019-9-1,Farm 118,17490
4TL1Y9,Farm 119,2564
2019-9-1,Farm 120,12089
2019-9-1,Farm 121,3661
2019-9-1,Farm 122,TBC2IL
2019-9-2,Farm 118,17728
2019-9-2,Farm 119,2652
2019-9-2,Farm 120,11887
2019-9-2,Farm 121,3647
2019-9-2,Farm 122,17605
2019-9-3,Farm 118,17507
2019-9-3,Farm 119,2632
2019-9-3,Farm 120,11829
2019-9-3,Farm 121,3717
7Y5XHN,Farm 122,17447
2019-9-4,Farm 118,17589
2019-9-4,Farm 119,2565
2019-9-4,Farm 120,11960
2019-9-4,Farm 121,LGAI0U
2019-9-4,Farm 122,17455
2019-9-5,FCPV4F,17597
2019-9-5,EYOZFW,2515
2019-9-5,Farm 120,4NMF6L
MK6268,Farm 121,3635
2019-9-5,Farm 122,RYQ8J7
2019-9-6,Farm 118,17579
2019-9-6,Farm 119,2594
2019-9-6,Farm 120,12050
2019-9-6,Farm 121,3793
2019-9-6,Farm 122,MX9N3D
2019-9-7,Farm 118,17359
2019-9-7,Farm 119,2581
2019-9-7,Farm 120,11899
2019-9-7,Farm 121,O9TA9L
2019-9-7,Farm 122,17546
2019-9-8,Farm 118,17499
2019-9-8,Farm 119,2544
2019-9-8,Farm 120,12002
2019-9-8,Farm 121,3708
2019-9-8,Farm 122,17498
2019-9-9,Farm 118,17535
2019-9-9,Farm 119,2512
2019-9-9,Farm 120,12137
2019-9-9,Farm 121,8W3GNR
2019-9-9,Farm 122,17478
2019-9-10,Farm 118,17376
2019-9-10,Farm 119,2575
2019-9-10,Farm 120,12014
2019-9-10,Farm 121,3876
2019-9-10,Farm 122,17456
2019-9-11,Farm 118,17518
2019-9-11,Farm 119,2616
2019-9-11,HX0VX7,11905
2019-9-11,Farm 121,3855
2019-9-11,KMY6PC,17447
2019-9-12,Farm 118,17477
2019-9-12,Farm 119,2595
2019-9-12,Farm 120,11918
2019-9-12,Farm 121,3758
2019-9-12,Farm 122,17599
2019-9-13,Farm 118,17424
2019-9-13,Farm 119,2495
2019-9-13,PKSJB0,11911
2019-9-13,Farm 121,3681
2019-9-13,Farm 122,17611
2019-9-14,Farm 118,17474
2019-9-14,Farm 119,2661
2019-9-14,Farm 120,11927
2019-9-14,Farm 121,3600
2019-9-14,Farm 122,0IBB1X
2019-9-15,Farm 118,17457
2019-9-15,Farm 119,2637
2019-9-15,Farm 120,11868
2019-9-15,Farm 121,3771
2019-9-15,Farm 122,17446
2019-9-16,Farm 118,17456
2019-9-16,Farm 119,2771
2019-9-16,Farm 120,12037
2019-9-16,Farm 121,3625
2019-9-16,Farm 122,17445
FO7OS8,Farm 118,17400
2019-9-17,Farm 119,2V9PWG
2019-9-17,TV76SN,11800
N6MNNG,Farm 121,3782
2019-9-17,Farm 122,17571
2019-9-18,Farm 118,0H69W8
FKW9KF,Farm 119,2507
8C3ZH2,Farm 120,11951
2019-9-18,ZJPTAZ,3654
2019-9-18,Farm 122,17530
2019-9-19,Farm 118,17566
2019-9-19,Farm 119,2651
2019-9-19,Farm 120,12024
2019-9-19,Farm 121,3861
2019-9-19,T80OKP,17461
2019-9-20,Farm 118,17555
2019-9-20,Farm 119,2567
2019-9-20,Farm 120,11959
2019-9-20,Farm 121,3853
2019-9-20,Farm 122,17465
JVAMLJ,Farm 118,17557
JQMJE1,Farm 119,2769
2019-9-21,Farm 120,11912
2019-9-21,Farm 121,3789
5EEMOO,Farm 122,17458
BROFYE,Farm 118,17459
2019-9-22,Farm 119,2493
2019-9-22,Farm 120,12042
2019-9-22,Farm 121,3791
5W1DUG,Farm 122,17525
2019-9-23,Farm 118,17479
2019-9-23,Farm 119,2604
2019-9-23,Farm 120,11958
2019-9-23,Farm 121,3752
2019-9-23,Farm 122,17564
2019-9-24,Farm 118,17572
2019-9-24,Farm 119,2566
2019-9-24,Farm 120,11906
2019-9-24,Farm 121,3651
2019-9-24,Farm 122,17469
Y9EPSG,Farm 118,17479
2019-9-25,Farm 119,2632
2019-9-25,Farm 120,11940
2019-9-25,Farm 121,3715
2019-9-25,Farm 122,17644
2019-9-26,Farm 118,17357
2019-9-26,1VKZHM,2617
2019-9-26,Farm 120,11978
2019-9-26,Farm 121,3767
C8WIUY,Farm 122,17482
2019-9-27,Farm 118,17491
2019-9-27,Farm 119,2650
2019-9-27,Farm 120,11881
2019-9-27,ISZ94R,3701
2019-9-27,Farm 122,17554
2019-9-28,Farm 118,17416
F9MO4O,Farm 119,2574
2019-9-28,Farm 120,SJFEZG
2019-9-28,Farm 121,3767
2019-9-28,Farm 122,17443
2019-9-29,Farm 118,1KYHFZ
2019-9-29,Farm 119,2496
2019-9-29,Farm 120,12074
2019-9-29,Farm 121,MLX2B3
2019-9-29,Farm 122,17499
2019-9-30,Farm 118,17405
2019-9-30,Farm 119,2522
EBR0RS,Farm 120,12010
2019-9-30,Farm 121,3784
2019-9-30,Farm 122,17558
