date,farm_id,weight
2019-5-1,Farm 118,17339
2019-5-1,Farm 119,2437
2019-5-1,Farm 120,11974
2019-5-1,Farm 121,3767
2019-5-1,Farm 122,17559
2019-5-2,Farm 118,17464
2019-5-2,Farm 119,2586
2019-5-2,Farm 120,12030
2019-5-2,Farm 121,3720
2019-5-2,Farm 122,17509
2019-5-3,Farm 118,17402
2019-5-3,Farm 119,2496
2019-5-3,Farm 120,11996
2019-5-3,F24UOY,3838
2019-5-3,Farm 122,17681
2019-5-4,Farm 118,G29VQX
2019-5-4,Farm 119,2464
2019-5-4,Farm 120,11829
2019-5-4,Farm 121,3783
2019-5-4,Farm 122,17478
2019-5-5,Farm 118,17474
2019-5-5,ODHCZT,2669
2019-5-5,Farm 120,11975
2019-5-5,Farm 121,3684
2019-5-5,Farm 122,17368
2019-5-6,Farm 118,17434
2019-5-6,Farm 119,2621
2019-5-6,Farm 120,11821
4D9OY3,Farm 121,3758
R9WVNW,Farm 122,17475
2019-5-7,6PWB18,17507
2019-5-7,4040HL,2433
2019-5-7,Farm 120,12032
2019-5-7,Farm 121,3661
2019-5-7,Farm 122,1KG1FD
2019-5-8,Farm 118,17477
2019-5-8,Farm 119,985TBI
2019-5-8,Farm 120,11881
2019-5-8,Farm 121,3733
2019-5-8,OBDYVS,17589
2019-5-9,5305A5,17446
2019-5-9,Farm 119,2582
2019-5-9,Farm 120,11910
2019-5-9,L4FMEB,3714
2019-5-9,Farm 122,17441
2019-5-10,Farm 118,17490
2019-5-10,LNCV4Z,2661
2019-5-10,Farm 120,11936
2019-5-10,Farm 121,3718
2019-5-10,Farm 122,AY2NZY
2019-5-11,Farm 118,17490
2019-5-11,Farm 119,2492
LCLD4E,Farm 120,11863
2019-5-11,Farm 121,3806
IRC9OK,Farm 122,17603
2019-5-12,Farm 118,GXGRJU
2019-5-12,Farm 119,2708
2019-5-12,Farm 120,11945
2019-5-12,Farm 121,3721
2019-5-12,Farm 122,17575
XDF5P1,Farm 118,17471
2019-5-13,MDU14X,2600
2019-5-13,Farm 120,11995
2019-5-13,Farm 121,3640
2019-5-13,Farm 122,17553
2019-5-14,Farm 118,17399
2019-5-14,Farm 119,2610
2019-5-14,U47RQE,11979
2019-5-14,Farm 121,3699
2019-5-14,Farm 122,17501
2019-5-15,Farm 118,17491
2019-5-15,Farm 119,2630
2019-5-15,Farm 120,11912
2019-5-15,Farm 121,3648
2019-5-15,Farm 122,17534
2019-5-16,Farm 118,17437
2019-5-16,Farm 119,2626
2019-5-16,Farm 120,KDNMP9
2019-5-16,Farm 121,3810
2019-5-16,Farm 122,17420
2019-5-17,02STUJ,17412
2019-5-17,EEXSNZ,2665
2019-5-17,Farm 120,11906
2019-5-17,Farm 121,3708
2019-5-17,Farm 122,17629
2019-5-18,Farm 118,17446
I34F2E,Farm 119,2477
2019-5-18,Farm 120,Z1VFY2
2019-5-18,Farm 121,3697
2019-5-18,SMOSOJ,17563
2019-5-19,Farm 118,17513
2019-5-19,Farm 119,2576
2019-5-19,Farm 120,11913
2019-5-19,Farm 121,8Y4SB4
2019-5-19,Farm 122,17425
2019-5-20,Farm 118,17493
2019-5-20,Farm 119,2642
2019-5-20,ABCVZ0,11878
2019-5-20,Farm 121,3640
2019-5-20,Farm 122,17485
2019-5-21,Farm 118,17517
2019-5-21,Farm 119,2607
2019-5-21,Farm 120,11886
2019-5-21,Farm 121,3771
2019-5-21,Farm 122,17449
2019-5-22,Farm 118,17394
2019-5-22,Farm 119,2543
2019-5-22,Farm 120,11881
2019-5-22,Farm 121,3734
2019-5-22,Farm 122,17538
2019-5-23,Farm 118,17627
2019-5-23,Farm 119,2739
2019-5-23,Farm 120,12059
2019-5-23,Farm 121,3692
2019-5-23,Farm 122,17553
2019-5-24,Farm 118,17542
2019-5-24,Farm 119,2515
2019-5-24,Farm 120,11907
2019-5-24,Farm 121,3617
2019-5-24,Farm 122,17321
2019-5-25,Farm 118,17470
2019-5-25,Farm 119,2532
2019-5-25,Farm 120,11980
2019-5-25,Farm 121,3732
2019-5-25,Farm 122,17466
575HO6,Farm 118,17441
2019-5-26,Farm 119,2511
2019-5-26,Farm 120,12014
2019-5-26,Farm 121,3712
2019-5-26,Farm 122,17480
2019-5-27,Farm 118,17438
2019-5-27,Farm 119,2470
QMA01H,Farm 120,11984
2019-5-27,4BMCIA,3758
2019-5-27,Farm 122,17539
2019-5-28,Farm 118,17496
TXRUFE,Farm 119,2688
2019-5-28,Farm 120,12080
12QWQ6,Farm 121,3727
2019-5-28,Farm 122,17589
2019-5-29,Z3O4NS,17437
2019-5-29,Farm 119,2666
2019-5-29,Farm 120,11833
2019-5-29,HIPD3Y,3730
2019-5-29,Farm 122,17507
2019-5-30,Farm 118,F3JP9U
2019-5-30,Farm 119,2468
2019-5-30,Farm 120,11858
2019-5-30,Farm 121,3807
2019-5-30,Farm 122,17519
2019-5-31,Farm 118,17620
JNTPWB,Farm 119,2585
2019-5-31,Farm 120,12048
2019-5-31,Farm 121,3667
2019-5-31,Farm 122,17541
