date,farm_id,weight
2019-8-1,VC9H1G,17494
2019-8-1,Farm 119,2560
2019-8-1,Farm 120,11925
2019-8-1,Farm 121,3673
2019-8-1,Farm 122,17598
2019-8-2,Farm 118,17505
2019-8-2,Farm 119,OTDX90
2019-8-2,Farm 120,11838
2019-8-2,Farm 121,3768
2019-8-2,Farm 122,17493
2019-8-3,Farm 118,17489
2019-8-3,Farm 119,LUZ4YU
2019-8-3,Farm 120,11816
2019-8-3,Farm 121,3841
2019-8-3,Farm 122,17602
2019-8-4,Farm 118,17506
2019-8-4,Farm 119,2666
2019-8-4,Farm 120,11973
2019-8-4,Farm 121,3747
HDI2AO,Farm 122,17569
E6M0P3,Farm 118,17414
2019-8-5,Farm 119,2657
2019-8-5,Farm 120,11962
2019-8-5,Farm 121,3728
2019-8-5,Farm 122,17421
2019-8-6,Farm 118,17368
2019-8-6,Farm 119,2552
2019-8-6,Farm 120,11864
2019-8-6,Farm 121,3696
2019-8-6,Farm 122,17389
2019-8-7,Farm 118,17478
2019-8-7,Farm 119,2686
2019-8-7,Farm 120,11945
2019-8-7,Farm 121,3829
2S15ZT,Farm 122,17471
2019-8-8,Farm 118,17525
2019-8-8,Farm 119,XXU92H
2019-8-8,Farm 120,0IRLBF
2019-8-8,Farm 121,3682
2019-8-8,Farm 122,17525
2019-8-9,Farm 118,17598
2019-8-9,Farm 119,2507
2019-8-9,Farm 120,11824
2019-8-9,Farm 121,0X5J6Y
9UXCF8,Farm 122,17572
2019-8-10,Farm 118,17520
2019-8-10,Farm 119,2678
2019-8-10,Farm 120,11932
2019-8-10,Farm 121,3685
2019-8-10,Farm 122,17573
2019-8-11,Farm 118,IBQ80A
2019-8-11,Farm 119,2666
2019-8-11,Farm 120,11768
2019-8-11,Farm 121,3720
2019-8-11,Farm 122,17548
2019-8-12,Farm 118,17422
2019-8-12,Farm 119,2531
2019-8-12,Farm 120,UL8KTJ
2019-8-12,Farm 121,3681
2019-8-12,Farm 122,17449
2019-8-13,Farm 118,17511
2019-8-13,Farm 119,FMIFRI
2019-8-13,Farm 120,11926
2019-8-13,Farm 121,3671
2019-8-13,Farm 122,17555
2019-8-14,Farm 118,17376
2019-8-14,Farm 119,2549
2019-8-14,09ANWY,11881
2019-8-14,Farm 121,3791
2019-8-14,Farm 122,17526
2019-8-15,Farm 118,17423
2019-8-15,Farm 119,2561
2019-8-15,Farm 120,REDXZ7
2019-8-15,Farm 121,3784
2019-8-15,Farm 122,17432
2019-8-16,Farm 118,17549
2019-8-16,Farm 119,2566
2019-8-16,O2MMU5,11808
2019-8-16,YK9271,3750
2019-8-16,Farm 122,Q7LKIO
2019-8-17,Farm 118,17331
2019-8-17,Farm 119,2654
2019-8-17,Farm 120,11911
2019-8-17,Farm 121,3773
2019-8-17,Farm 122,17555
HV5SQI,Farm 118,17525
2019-8-18,Farm 119,2621
2019-8-18,Farm 120,12010
2019-8-18,Farm 121,3677
2019-8-18,Farm 122,3E4NF5
2019-8-19,Farm 118,17502
2MDPQH,Farm 119,2514
2019-8-19,Farm 120,EDXK7X
2019-8-19,Farm 121,1DCV9R
2019-8-19,Farm 122,17562
2019-8-20,Farm 118,17462
2019-8-20,3NJWMA,2553
2019-8-20,Farm 120,12057
2019-8-20,Farm 121,3699
2019-8-20,Farm 122,17470
2019-8-21,Farm 118,17537
2019-8-21,Farm 119,2560
2019-8-21,Farm 120,11882
2019-8-21,Farm 121,3768
2019-8-21,Farm 122,17447
2019-8-22,Farm 118,17550
2019-8-22,Farm 119,2402
2019-8-22,Farm 120,12056
2019-8-22,Farm 121,3854
2019-8-22,Farm 122,17655
2019-8-23,Farm 118,17497
2019-8-23,Farm 119,2534
IKZK05,Farm 120,11924
2019-8-23,Farm 121,3732
2019-8-23,UCA14H,17617
2019-8-24,Farm 118,17435
2019-8-24,Farm 119,2572
2019-8-24,Farm 120,12044
2019-8-24,Farm 121,3702
2019-8-24,QYR8GZ,17447
2019-8-25,Farm 118,17478
2019-8-25,Farm 119,2542
2019-8-25,Farm 120,11837
2019-8-25,Farm 121,3896
2019-8-25,Farm 122,17523
2019-8-26,Q5QAHR,17414
2019-8-26,Farm 119,2520
2019-8-26,Farm 120,11890
2019-8-26,Farm 121,3666
2019-8-26,Farm 122,17581
2019-8-27,Farm 118,17554
2019-8-27,Farm 119,2614
2019-8-27,Farm 120,11817
2019-8-27,Farm 121,3706
2019-8-27,Farm 122,CRNXH7
2019-8-28,Farm 118,17577
2019-8-28,Farm 119,2637
2019-8-28,Farm 120,11943
2019-8-28,Farm 121,3817
2019-8-28,Farm 122,17453
2019-8-29,Farm 118,17574
2019-8-29,Farm 119,D46GJL
2019-8-29,Farm 120,11941
2019-8-29,Farm 121,3842
2019-8-29,Farm 122,17486
2019-8-30,Farm 118,17574
2019-8-30,Farm 119,2752
2019-8-30,Farm 120,12020
DJODWZ,Farm 121,3801
2019-8-30,Farm 122,17510
2019-8-31,Farm 118,17504
2019-8-31,Farm 119,2599
2019-8-31,Farm 120,11946
2019-8-31,Farm 121,3767
2019-8-31,Farm 122,17452
