date,farm_id,weight
2019-5-1,Farm 0,6731
2019-5-1,Farm 1,8725
2019-5-1,Farm 2,3488
2019-5-2,Farm 0,6730
2019-5-2,Farm 1,8769
2019-5-2,Farm 2,3579
2019-5-3,Farm 0,6737
2019-5-3,Farm 1,8825
2019-5-3,Farm 2,3468
2019-5-4,Farm 0,6746
2019-5-4,Farm 1,8604
2019-5-4,Farm 2,3475
2019-5-5,Farm 0,6727
2019-5-5,Farm 1,8708
2019-5-5,Farm 2,3539
2019-5-6,Farm 0,6878
2019-5-6,Farm 1,8835
2019-5-6,Farm 2,3582
2019-5-7,Farm 0,6736
2019-5-7,Farm 1,8731
2019-5-7,Farm 2,3350
2019-5-8,Farm 0,6801
2019-5-8,Farm 1,8792
2019-5-8,Farm 2,3572
2019-5-9,Farm 0,6695
2019-5-9,Farm 1,8764
2019-5-9,Farm 2,3421
2019-5-10,Farm 0,6683
2019-5-10,Farm 1,8878
2019-5-10,Farm 2,3434
2019-5-11,Farm 0,6795
2019-5-11,Farm 1,8744
2019-5-11,Farm 2,3583
2019-5-12,Farm 0,6729
2019-5-12,Farm 1,8835
2019-5-12,Farm 2,3529
2019-5-13,Farm 0,6812
2019-5-13,Farm 1,8764
2019-5-13,Farm 2,3484
2019-5-14,Farm 0,6831
2019-5-14,Farm 1,8761
2019-5-14,Farm 2,3447
2019-5-15,Farm 0,6838
2019-5-15,Farm 1,8805
2019-5-15,Farm 2,3449
2019-5-16,Farm 0,6663
2019-5-16,Farm 1,8691
2019-5-16,Farm 2,3428
2019-5-17,Farm 0,6850
2019-5-17,Farm 1,8765
2019-5-17,Farm 2,3400
2019-5-18,Farm 0,6753
2019-5-18,Farm 1,8749
2019-5-18,Farm 2,3524
2019-5-19,Farm 0,6678
2019-5-19,Farm 1,8705
2019-5-19,Farm 2,3558
2019-5-20,Farm 0,6832
2019-5-20,Farm 1,8825
2019-5-20,Farm 2,3405
2019-5-21,Farm 0,6659
2019-5-21,Farm 1,8662
2019-5-21,Farm 2,3493
2019-5-22,Farm 0,6802
2019-5-22,Farm 1,8682
2019-5-22,Farm 2,3594
2019-5-23,Farm 0,6765
2019-5-23,Farm 1,8723
2019-5-23,Farm 2,3565
2019-5-24,Farm 0,6761
2019-5-24,Farm 1,8668
2019-5-24,Farm 2,3453
2019-5-25,Farm 0,6730
2019-5-25,Farm 1,8645
2019-5-25,Farm 2,3504
2019-5-26,Farm 0,6713
2019-5-26,Farm 1,8693
2019-5-26,Farm 2,3510
2019-5-27,Farm 0,6800
2019-5-27,Farm 1,8713
2019-5-27,Farm 2,3621
2019-5-28,Farm 0,6748
2019-5-28,Farm 1,8853
2019-5-28,Farm 2,3553
2019-5-29,Farm 0,6795
2019-5-29,Farm 1,8686
2019-5-29,Farm 2,3467
2019-5-30,Farm 0,6801
2019-5-30,Farm 1,8742
2019-5-30,Farm 2,3517
2019-5-31,Farm 0,6656
2019-5-31,Farm 1,8626
2019-5-31,Farm 2,3651
