date,farm_id,weight
2019-12-1,Farm 0,6562
2019-12-1,Farm 1,8726
2019-12-1,Farm 2,3513
2019-12-2,Farm 0,6700
2019-12-2,Farm 1,8694
2019-12-2,Farm 2,3528
2019-12-3,Farm 0,6670
2019-12-3,Farm 1,8819
2019-12-3,Farm 2,3443
2019-12-4,Farm 0,6737
2019-12-4,Farm 1,8813
2019-12-4,Farm 2,3582
2019-12-5,Farm 0,6813
2019-12-5,Farm 1,8770
2019-12-5,Farm 2,3386
2019-12-6,Farm 0,6700
2019-12-6,Farm 1,8736
2019-12-6,Farm 2,3395
2019-12-7,Farm 0,6761
2019-12-7,Farm 1,8550
2019-12-7,Farm 2,3447
2019-12-8,Farm 0,6653
2019-12-8,Farm 1,8568
2019-12-8,Farm 2,3495
2019-12-9,Farm 0,6858
2019-12-9,Farm 1,8828
2019-12-9,Farm 2,3393
2019-12-10,Farm 0,6749
2019-12-10,Farm 1,8752
2019-12-10,Farm 2,3633
2019-12-11,Farm 0,6748
2019-12-11,Farm 1,8691
2019-12-11,Farm 2,3422
2019-12-12,Farm 0,6750
2019-12-12,Farm 1,8841
2019-12-12,Farm 2,3410
2019-12-13,Farm 0,6927
2019-12-13,Farm 1,8619
2019-12-13,Farm 2,3457
2019-12-14,Farm 0,6685
2019-12-14,Farm 1,8734
2019-12-14,Farm 2,3360
2019-12-15,Farm 0,6769
2019-12-15,Farm 1,8747
2019-12-15,Farm 2,3498
2019-12-16,Farm 0,6681
2019-12-16,Farm 1,8735
2019-12-16,Farm 2,3531
2019-12-17,Farm 0,6844
2019-12-17,Farm 1,8813
2019-12-17,Farm 2,3663
2019-12-18,Farm 0,6776
2019-12-18,Farm 1,8755
2019-12-18,Farm 2,3588
2019-12-19,Farm 0,6784
2019-12-19,Farm 1,8768
2019-12-19,Farm 2,3529
2019-12-20,Farm 0,6793
2019-12-20,Farm 1,8670
2019-12-20,Farm 2,3415
2019-12-21,Farm 0,6731
2019-12-21,Farm 1,8592
2019-12-21,Farm 2,3547
2019-12-22,Farm 0,6766
2019-12-22,Farm 1,8813
2019-12-22,Farm 2,3471
2019-12-23,Farm 0,6675
2019-12-23,Farm 1,8694
2019-12-23,Farm 2,3400
2019-12-24,Farm 0,6797
2019-12-24,Farm 1,8698
2019-12-24,Farm 2,3447
2019-12-25,Farm 0,6755
2019-12-25,Farm 1,8720
2019-12-25,Farm 2,3571
2019-12-26,Farm 0,6844
2019-12-26,Farm 1,8630
2019-12-26,Farm 2,3426
2019-12-27,Farm 0,6686
2019-12-27,Farm 1,8683
2019-12-27,Farm 2,3445
2019-12-28,Farm 0,6714
2019-12-28,Farm 1,8842
2019-12-28,Farm 2,3616
2019-12-29,Farm 0,6949
2019-12-29,Farm 1,8912
2019-12-29,Farm 2,3497
2019-12-30,Farm 0,6789
2019-12-30,Farm 1,8651
2019-12-30,Farm 2,3416
2019-12-31,Farm 0,6787
2019-12-31,Farm 1,8845
2019-12-31,Farm 2,3405
