date,farm_id,weight
2019-8-1,Farm 0,6779
2019-8-1,Farm 1,8723
2019-8-1,Farm 2,3572
2019-8-2,Farm 0,6809
2019-8-2,Farm 1,8590
2019-8-2,Farm 2,3477
2019-8-3,Farm 0,6788
2019-8-3,Farm 1,8841
2019-8-3,Farm 2,3630
2019-8-4,Farm 0,6539
2019-8-4,Farm 1,8839
2019-8-4,Farm 2,3305
2019-8-5,Farm 0,6775
2019-8-5,Farm 1,8694
2019-8-5,Farm 2,3520
2019-8-6,Farm 0,6735
2019-8-6,Farm 1,8756
2019-8-6,Farm 2,3405
2019-8-7,Farm 0,6690
2019-8-7,Farm 1,8660
2019-8-7,Farm 2,3450
2019-8-8,Farm 0,6703
2019-8-8,Farm 1,8752
2019-8-8,Farm 2,3618
2019-8-9,Farm 0,6726
2019-8-9,Farm 1,8739
2019-8-9,Farm 2,3560
2019-8-10,Farm 0,6685
2019-8-10,Farm 1,8919
2019-8-10,Farm 2,3552
2019-8-11,Farm 0,6869
2019-8-11,Farm 1,8697
2019-8-11,Farm 2,3473
2019-8-12,Farm 0,6798
2019-8-12,Farm 1,8920
2019-8-12,Farm 2,3471
2019-8-13,Farm 0,6737
2019-8-13,Farm 1,8709
2019-8-13,Farm 2,3569
2019-8-14,Farm 0,6654
2019-8-14,Farm 1,8755
2019-8-14,Farm 2,3531
2019-8-15,Farm 0,6704
2019-8-15,Farm 1,8698
2019-8-15,Farm 2,3502
2019-8-16,Farm 0,6913
2019-8-16,Farm 1,8758
2019-8-16,Farm 2,3424
2019-8-17,Farm 0,6705
2019-8-17,Farm 1,8725
2019-8-17,Farm 2,3508
2019-8-18,Farm 0,6752
2019-8-18,Farm 1,8824
2019-8-18,Farm 2,3456
2019-8-19,Farm 0,6678
2019-8-19,Farm 1,8835
2019-8-19,Farm 2,3495
2019-8-20,Farm 0,6682
2019-8-20,Farm 1,8732
2019-8-20,Farm 2,3487
2019-8-21,Farm 0,6697
2019-8-21,Farm 1,8818
2019-8-21,Farm 2,3488
2019-8-22,Farm 0,6809
2019-8-22,Farm 1,8875
2019-8-22,Farm 2,3504
2019-8-23,Farm 0,6707
2019-8-23,Farm 1,8671
2019-8-23,Farm 2,3509
2019-8-24,Farm 0,6646
2019-8-24,Farm 1,8728
2019-8-24,Farm 2,3638
2019-8-25,Farm 0,6607
2019-8-25,Farm 1,8750
2019-8-25,Farm 2,3577
2019-8-26,Farm 0,6856
2019-8-26,Farm 1,8812
2019-8-26,Farm 2,3427
2019-8-27,Farm 0,6722
2019-8-27,Farm 1,8681
2019-8-27,Farm 2,3486
2019-8-28,Farm 0,6780
2019-8-28,Farm 1,8778
2019-8-28,Farm 2,3384
2019-8-29,Farm 0,6610
2019-8-29,Farm 1,8757
2019-8-29,Farm 2,3789
2019-8-30,Farm 0,6672
2019-8-30,Farm 1,8757
2019-8-30,Farm 2,3315
2019-8-31,Farm 0,6717
2019-8-31,Farm 1,8854
2019-8-31,Farm 2,3581
