date,farm_id,weight
2019-3-1,Farm 0,6662
2019-3-1,Farm 1,8872
2019-3-1,Farm 2,3499
2019-3-2,Farm 0,6917
2019-3-2,Farm 1,8863
2019-3-2,Farm 2,3489
2019-3-3,Farm 0,6845
2019-3-3,Farm 1,8651
2019-3-3,Farm 2,3482
2019-3-4,Farm 0,6793
2019-3-4,Farm 1,8712
2019-3-4,Farm 2,3560
2019-3-5,Farm 0,6586
2019-3-5,Farm 1,8715
2019-3-5,Farm 2,3556
2019-3-6,Farm 0,6710
2019-3-6,Farm 1,8772
2019-3-6,Farm 2,3550
2019-3-7,Farm 0,6780
2019-3-7,Farm 1,8602
2019-3-7,Farm 2,3522
2019-3-8,Farm 0,6894
2019-3-8,Farm 1,8837
2019-3-8,Farm 2,3435
2019-3-9,Farm 0,6718
2019-3-9,Farm 1,8853
2019-3-9,Farm 2,3535
2019-3-10,Farm 0,6807
2019-3-10,Farm 1,8779
2019-3-10,Farm 2,3439
2019-3-11,Farm 0,6833
2019-3-11,Farm 1,8673
2019-3-11,Farm 2,3545
2019-3-12,Farm 0,6745
2019-3-12,Farm 1,8708
2019-3-12,Farm 2,3539
2019-3-13,Farm 0,6760
2019-3-13,Farm 1,8684
2019-3-13,Farm 2,3515
2019-3-14,Farm 0,6710
2019-3-14,Farm 1,8912
2019-3-14,Farm 2,3483
2019-3-15,Farm 0,6833
2019-3-15,Farm 1,8740
2019-3-15,Farm 2,3497
2019-3-16,Farm 0,6791
2019-3-16,Farm 1,8739
2019-3-16,Farm 2,3516
2019-3-17,Farm 0,6748
2019-3-17,Farm 1,8709
2019-3-17,Farm 2,3620
2019-3-18,Farm 0,6940
2019-3-18,Farm 1,8849
2019-3-18,Farm 2,3499
2019-3-19,Farm 0,6731
2019-3-19,Farm 1,8761
2019-3-19,Farm 2,3517
2019-3-20,Farm 0,6724
2019-3-20,Farm 1,8839
2019-3-20,Farm 2,3526
2019-3-21,Farm 0,6821
2019-3-21,Farm 1,8632
2019-3-21,Farm 2,3551
2019-3-22,Farm 0,6598
2019-3-22,Farm 1,8835
2019-3-22,Farm 2,3490
2019-3-23,Farm 0,6805
2019-3-23,Farm 1,8831
2019-3-23,Farm 2,3592
2019-3-24,Farm 0,6756
2019-3-24,Farm 1,8744
2019-3-24,Farm 2,3516
2019-3-25,Farm 0,6664
2019-3-25,Farm 1,8734
2019-3-25,Farm 2,3505
2019-3-26,Farm 0,6756
2019-3-26,Farm 1,8596
2019-3-26,Farm 2,3489
2019-3-27,Farm 0,6715
2019-3-27,Farm 1,8729
2019-3-27,Farm 2,3548
2019-3-28,Farm 0,6720
2019-3-28,Farm 1,8738
2019-3-28,Farm 2,3634
2019-3-29,Farm 0,6646
2019-3-29,Farm 1,8761
2019-3-29,Farm 2,3615
2019-3-30,Farm 0,6685
2019-3-30,Farm 1,8795
2019-3-30,Farm 2,3551
2019-3-31,Farm 0,6805
2019-3-31,Farm 1,8801
2019-3-31,Farm 2,3485
