date,farm_id,weight
2019-11-1,Farm 0,6770
2019-11-1,Farm 1,8754
2019-11-1,Farm 2,3557
2019-11-2,Farm 0,6837
2019-11-2,Farm 1,8792
2019-11-2,Farm 2,3525
2019-11-3,Farm 0,6771
2019-11-3,Farm 1,8817
2019-11-3,Farm 2,3501
2019-11-4,Farm 0,6784
2019-11-4,Farm 1,8837
2019-11-4,Farm 2,3594
2019-11-5,Farm 0,6795
2019-11-5,Farm 1,8779
2019-11-5,Farm 2,3570
2019-11-6,Farm 0,6746
2019-11-6,Farm 1,8822
2019-11-6,Farm 2,3530
2019-11-7,Farm 0,6746
2019-11-7,Farm 1,8724
2019-11-7,Farm 2,3619
2019-11-8,Farm 0,6823
2019-11-8,Farm 1,8794
2019-11-8,Farm 2,3527
2019-11-9,Farm 0,6625
2019-11-9,Farm 1,8616
2019-11-9,Farm 2,3362
2019-11-10,Farm 0,6626
2019-11-10,Farm 1,8707
2019-11-10,Farm 2,3603
2019-11-11,Farm 0,6830
2019-11-11,Farm 1,8781
2019-11-11,Farm 2,3441
2019-11-12,Farm 0,6706
2019-11-12,Farm 1,8857
2019-11-12,Farm 2,3465
2019-11-13,Farm 0,6750
2019-11-13,Farm 1,8723
2019-11-13,Farm 2,3556
2019-11-14,Farm 0,6778
2019-11-14,Farm 1,8629
2019-11-14,Farm 2,3460
2019-11-15,Farm 0,6725
2019-11-15,Farm 1,8819
2019-11-15,Farm 2,3576
2019-11-16,Farm 0,6704
2019-11-16,Farm 1,8628
2019-11-16,Farm 2,3505
2019-11-17,Farm 0,6630
2019-11-17,Farm 1,8796
2019-11-17,Farm 2,3394
2019-11-18,Farm 0,6770
2019-11-18,Farm 1,8684
2019-11-18,Farm 2,3445
2019-11-19,Farm 0,6729
2019-11-19,Farm 1,8877
2019-11-19,Farm 2,3532
2019-11-20,Farm 0,6702
2019-11-20,Farm 1,8600
2019-11-20,Farm 2,3401
2019-11-21,Farm 0,6673
2019-11-21,Farm 1,8718
2019-11-21,Farm 2,3650
2019-11-22,Farm 0,6792
2019-11-22,Farm 1,8688
2019-11-22,Farm 2,3546
2019-11-23,Farm 0,6859
2019-11-23,Farm 1,8666
2019-11-23,Farm 2,3483
2019-11-24,Farm 0,6793
2019-11-24,Farm 1,8668
2019-11-24,Farm 2,3512
2019-11-25,Farm 0,6836
2019-11-25,Farm 1,8693
2019-11-25,Farm 2,3545
2019-11-26,Farm 0,6775
2019-11-26,Farm 1,8757
2019-11-26,Farm 2,3466
2019-11-27,Farm 0,6677
2019-11-27,Farm 1,8617
2019-11-27,Farm 2,3570
2019-11-28,Farm 0,6842
2019-11-28,Farm 1,8826
2019-11-28,Farm 2,3585
2019-11-29,Farm 0,6873
2019-11-29,Farm 1,8807
2019-11-29,Farm 2,3490
2019-11-30,Farm 0,6767
2019-11-30,Farm 1,8794
2019-11-30,Farm 2,3538
