date,farm_id,weight
2019-7-1,Farm 123,2740
2019-7-1,Farm 124,-
2019-7-2,Farm 123,2732
2019-7-2,Farm 124,2306
2019-7-2,Farm 125,9468
2019-7-3,Farm 123,2716
-,Farm 124,2229
2019-7-4,Farm 123,2622
2019-7-4,Farm 124,2320
2019-7-4,Farm 125,9554
2019-7-5,Farm 123,2636
2019-7-5,Farm 124,2296
2019-7-6,Farm 123,2803
2019-7-6,Farm 124,2311
2019-7-6,Farm 125,9526
2019-7-7,Farm 123,2668
-,Farm 124,2397
2019-7-8,Farm 123,2659
2019-7-8,Farm 124,2316
2019-7-8,Farm 125,9456
2019-7-9,Farm 123,2536
2019-7-9,Farm 124,2220
2019-7-10,Farm 123,2730
2019-7-10,Farm 124,2341
2019-7-10,Farm 125,9423
2019-7-11,Farm 123,2661
2019-7-11,Farm 124,-
2019-7-12,Farm 123,2754
2019-7-12,Farm 124,2311
2019-7-12,Farm 125,9461
-,Farm 123,2629
2019-7-13,Farm 124,2275
2019-7-14,-,2725
2019-7-14,-,2270
2019-7-14,Farm 125,9512
2019-7-15,Farm 123,2678
2019-7-15,Farm 124,2285
2019-7-16,Farm 123,2667
2019-7-16,Farm 124,2338
2019-7-16,Farm 125,9467
2019-7-17,Farm 123,2698
2019-7-17,Farm 124,2384
2019-7-18,Farm 123,2726
2019-7-18,Farm 124,2297
2019-7-18,Farm 125,9346
-,Farm 123,2726
2019-7-19,Farm 124,2261
2019-7-20,Farm 123,2609
2019-7-20,Farm 124,2338
2019-7-20,Farm 125,9555
2019-7-21,Farm 123,-
2019-7-21,Farm 124,2298
2019-7-22,Farm 123,2801
2019-7-22,Farm 124,2292
2019-7-22,Farm 125,9449
-,Farm 123,2675
2019-7-23,Farm 124,-
2019-7-24,Farm 123,2623
2019-7-24,Farm 124,2399
2019-7-24,Farm 125,9636
2019-7-25,Farm 123,-
2019-7-25,Farm 124,2390
2019-7-26,Farm 123,2691
2019-7-26,Farm 124,2385
2019-7-26,Farm 125,9383
2019-7-27,Farm 123,2714
2019-7-27,Farm 124,2183
2019-7-28,-,2669
-,Farm 124,2244
2019-7-28,-,9632
2019-7-29,Farm 123,2742
2019-7-29,Farm 124,2304
2019-7-30,Farm 123,2556
2019-7-30,Farm 124,2320
2019-7-30,Farm 125,9431
2019-7-31,Farm 123,2681
2019-7-31,Farm 124,2315
