date,farm_id,weight
2019-5-1,Farm 123,2646
2019-5-1,Farm 124,2278
2019-5-2,Farm 123,-
2019-5-2,Farm 124,2298
2019-5-2,Farm 125,9531
2019-5-3,Farm 123,-
2019-5-3,Farm 124,2285
2019-5-4,Farm 123,2648
-,Farm 124,2191
-,Farm 125,9569
2019-5-5,Farm 123,2761
2019-5-5,Farm 124,2178
-,Farm 123,2797
2019-5-6,Farm 124,2186
-,Farm 125,9455
2019-5-7,Farm 123,2766
2019-5-7,Farm 124,2367
2019-5-8,-,2651
-,Farm 124,2215
2019-5-8,Farm 125,9481
2019-5-9,Farm 123,2715
2019-5-9,Farm 124,2413
2019-5-10,Farm 123,2698
2019-5-10,Farm 124,2306
2019-5-10,Farm 125,9521
2019-5-11,Farm 123,2631
2019-5-11,Farm 124,2307
2019-5-12,Farm 123,2657
2019-5-12,Farm 124,2263
2019-5-12,Farm 125,9421
-,Farm 123,2686
2019-5-13,Farm 124,2420
2019-5-14,Farm 123,2790
2019-5-14,Farm 124,2162
2019-5-14,Farm 125,9499
2019-5-15,Farm 123,2669
2019-5-15,Farm 124,2394
2019-5-16,Farm 123,2558
-,Farm 124,2200
-,Farm 125,9460
2019-5-17,Farm 123,2694
-,Farm 124,2326
2019-5-18,Farm 123,2713
2019-5-18,Farm 124,2231
2019-5-18,Farm 125,9566
-,Farm 123,2824
2019-5-19,Farm 124,-
2019-5-20,Farm 123,2705
2019-5-20,Farm 124,2205
2019-5-20,-,9424
2019-5-21,Farm 123,2813
2019-5-21,Farm 124,2257
2019-5-22,-,2740
2019-5-22,Farm 124,2228
2019-5-22,Farm 125,9434
2019-5-23,Farm 123,2612
2019-5-23,Farm 124,2430
2019-5-24,Farm 123,2820
2019-5-24,Farm 124,2369
2019-5-24,Farm 125,9424
2019-5-25,Farm 123,2734
2019-5-25,Farm 124,2332
2019-5-26,Farm 123,2740
2019-5-26,Farm 124,2222
2019-5-26,Farm 125,9483
2019-5-27,Farm 123,2808
2019-5-27,-,2240
2019-5-28,Farm 123,2749
2019-5-28,Farm 124,2230
2019-5-28,-,9451
2019-5-29,-,2751
2019-5-29,Farm 124,2358
2019-5-30,Farm 123,2638
2019-5-30,Farm 124,2348
2019-5-30,Farm 125,9335
2019-5-31,Farm 123,2676
2019-5-31,Farm 124,2316
