date,farm_id,weight
2019-8-1,Farm 123,-
2019-8-1,Farm 124,-
2019-8-2,Farm 123,2658
2019-8-2,Farm 124,2332
-,Farm 125,9446
2019-8-3,Farm 123,2586
2019-8-3,Farm 124,2373
2019-8-4,Farm 123,2758
2019-8-4,Farm 124,2206
2019-8-4,Farm 125,9533
2019-8-5,-,2714
2019-8-5,Farm 124,2330
2019-8-6,Farm 123,2657
2019-8-6,Farm 124,2316
-,Farm 125,9541
2019-8-7,Farm 123,-
2019-8-7,Farm 124,2280
2019-8-8,Farm 123,2685
2019-8-8,Farm 124,2229
2019-8-8,Farm 125,9436
2019-8-9,Farm 123,-
2019-8-9,Farm 124,2264
2019-8-10,Farm 123,2763
2019-8-10,Farm 124,2364
2019-8-10,-,9391
-,Farm 123,2654
2019-8-11,Farm 124,2291
2019-8-12,Farm 123,2693
2019-8-12,Farm 124,2443
2019-8-12,Farm 125,9408
-,Farm 123,2767
2019-8-13,Farm 124,2248
2019-8-14,Farm 123,2796
-,Farm 124,2252
2019-8-14,Farm 125,9499
2019-8-15,Farm 123,2702
2019-8-15,Farm 124,2243
2019-8-16,Farm 123,2681
2019-8-16,Farm 124,2182
2019-8-16,Farm 125,9365
2019-8-17,Farm 123,2622
2019-8-17,-,2261
2019-8-18,Farm 123,2666
2019-8-18,Farm 124,2376
2019-8-18,Farm 125,9530
2019-8-19,Farm 123,2678
2019-8-19,Farm 124,2343
2019-8-20,Farm 123,2713
2019-8-20,Farm 124,2346
2019-8-20,Farm 125,9545
2019-8-21,Farm 123,2720
2019-8-21,Farm 124,2315
2019-8-22,Farm 123,2803
2019-8-22,Farm 124,2287
2019-8-22,Farm 125,9486
2019-8-23,Farm 123,2823
2019-8-23,Farm 124,2310
-,Farm 123,2728
2019-8-24,Farm 124,2246
2019-8-24,Farm 125,9453
2019-8-25,Farm 123,2687
2019-8-25,Farm 124,2308
2019-8-26,Farm 123,2744
2019-8-26,Farm 124,2395
2019-8-26,Farm 125,9448
2019-8-27,Farm 123,2776
2019-8-27,Farm 124,2374
2019-8-28,-,2699
2019-8-28,Farm 124,2246
2019-8-28,Farm 125,9692
-,Farm 123,2681
2019-8-29,Farm 124,2310
2019-8-30,Farm 123,2816
2019-8-30,Farm 124,2174
2019-8-30,Farm 125,9423
2019-8-31,Farm 123,2683
2019-8-31,Farm 124,-
