date,farm_id,weight
2019-12-1,Farm 123,2676
2019-12-1,Farm 124,2433
2019-12-2,Farm 123,2718
2019-12-2,Farm 124,2438
2019-12-2,Farm 125,9348
2019-12-3,-,2621
2019-12-3,Farm 124,2186
2019-12-4,Farm 123,2665
2019-12-4,Farm 124,2194
2019-12-4,Farm 125,-
2019-12-5,Farm 123,2680
2019-12-5,Farm 124,2304
2019-12-6,Farm 123,2664
2019-12-6,Farm 124,2197
2019-12-6,Farm 125,9372
2019-12-7,Farm 123,-
2019-12-7,Farm 124,2424
2019-12-8,Farm 123,2694
-,Farm 124,2417
2019-12-8,Farm 125,9439
2019-12-9,Farm 123,2645
2019-12-9,Farm 124,2350
2019-12-10,Farm 123,2680
2019-12-10,-,2409
2019-12-10,Farm 125,9415
-,Farm 123,2691
2019-12-11,Farm 124,2220
2019-12-12,Farm 123,2784
2019-12-12,Farm 124,2442
-,Farm 125,9664
2019-12-13,Farm 123,2706
2019-12-13,Farm 124,2223
2019-12-14,Farm 123,-
2019-12-14,Farm 124,2249
2019-12-14,Farm 125,9414
2019-12-15,Farm 123,2693
2019-12-15,Farm 124,2323
2019-12-16,Farm 123,2775
2019-12-16,Farm 124,2398
2019-12-16,Farm 125,9543
2019-12-17,Farm 123,2741
2019-12-17,Farm 124,2319
2019-12-18,Farm 123,2650
2019-12-18,-,2342
2019-12-18,Farm 125,9500
2019-12-19,-,2789
2019-12-19,Farm 124,2387
2019-12-20,Farm 123,2732
2019-12-20,Farm 124,2420
2019-12-20,Farm 125,9410
2019-12-21,Farm 123,2825
2019-12-21,Farm 124,2336
2019-12-22,Farm 123,2643
2019-12-22,Farm 124,-
2019-12-22,Farm 125,9428
2019-12-23,Farm 123,2688
2019-12-23,Farm 124,2357
2019-12-24,Farm 123,2719
2019-12-24,Farm 124,2234
2019-12-24,Farm 125,9387
2019-12-25,Farm 123,2746
2019-12-25,Farm 124,2147
2019-12-26,Farm 123,2629
2019-12-26,Farm 124,2173
2019-12-26,Farm 125,9541
2019-12-27,-,2711
2019-12-27,Farm 124,2372
2019-12-28,Farm 123,2630
2019-12-28,Farm 124,2153
2019-12-28,Farm 125,9400
-,Farm 123,2624
2019-12-29,Farm 124,2275
2019-12-30,Farm 123,2544
2019-12-30,Farm 124,2203
2019-12-30,Farm 125,-
2019-12-31,Farm 123,2705
2019-12-31,Farm 124,2351
