date,farm_id,weight
2019-3-1,Farm 123,2553
2019-3-1,-,2291
2019-3-2,Farm 123,2650
2019-3-2,Farm 124,2268
2019-3-2,Farm 125,9470
2019-3-3,Farm 123,2801
2019-3-3,Farm 124,2361
2019-3-4,Farm 123,2711
2019-3-4,Farm 124,2297
2019-3-4,-,9514
2019-3-5,Farm 123,2795
2019-3-5,Farm 124,2375
2019-3-6,Farm 123,2709
2019-3-6,Farm 124,2228
2019-3-6,Farm 125,9590
2019-3-7,Farm 123,2758
2019-3-7,Farm 124,2263
2019-3-8,Farm 123,2532
2019-3-8,Farm 124,2206
2019-3-8,Farm 125,9453
2019-3-9,Farm 123,2590
2019-3-9,Farm 124,2288
2019-3-10,Farm 123,2637
2019-3-10,Farm 124,2276
2019-3-10,Farm 125,9494
2019-3-11,Farm 123,2557
2019-3-11,Farm 124,2360
2019-3-12,Farm 123,2838
2019-3-12,Farm 124,2396
2019-3-12,Farm 125,9358
2019-3-13,Farm 123,2671
-,Farm 124,2345
2019-3-14,Farm 123,2781
2019-3-14,Farm 124,2231
2019-3-14,Farm 125,9521
-,Farm 123,2731
2019-3-15,Farm 124,2266
2019-3-16,Farm 123,2666
2019-3-16,Farm 124,2251
2019-3-16,Farm 125,9459
2019-3-17,-,2650
2019-3-17,Farm 124,2282
2019-3-18,Farm 123,2614
2019-3-18,-,2337
2019-3-18,Farm 125,9549
2019-3-19,Farm 123,2798
2019-3-19,Farm 124,2373
2019-3-20,Farm 123,2708
2019-3-20,Farm 124,2195
2019-3-20,Farm 125,9589
2019-3-21,Farm 123,2684
2019-3-21,Farm 124,-
2019-3-22,Farm 123,2779
2019-3-22,Farm 124,2288
2019-3-22,Farm 125,9533
2019-3-23,Farm 123,2713
2019-3-23,Farm 124,2373
2019-3-24,Farm 123,-
2019-3-24,Farm 124,2442
2019-3-24,Farm 125,9657
2019-3-25,Farm 123,2672
-,Farm 124,2412
2019-3-26,Farm 123,2619
2019-3-26,Farm 124,2349
2019-3-26,Farm 125,9491
2019-3-27,Farm 123,2706
-,Farm 124,2326
2019-3-28,Farm 123,2569
2019-3-28,Farm 124,2321
2019-3-28,Farm 125,9496
2019-3-29,Farm 123,-
2019-3-29,Farm 124,-
2019-3-30,Farm 123,2663
2019-3-30,Farm 124,2260
2019-3-30,Farm 125,9453
2019-3-31,Farm 123,-
2019-3-31,Farm 124,2300
