date,farm_id,weight
2019-6-1,Farm 123,2736
2019-6-1,Farm 124,2305
2019-6-2,Farm 123,2761
2019-6-2,Farm 124,-
2019-6-2,Farm 125,9450
2019-6-3,Farm 123,2819
2019-6-3,Farm 124,2349
-,Farm 123,2678
2019-6-4,Farm 124,2244
2019-6-4,Farm 125,9563
2019-6-5,Farm 123,2734
2019-6-5,Farm 124,2317
2019-6-6,Farm 123,2656
2019-6-6,-,2461
2019-6-6,Farm 125,-
2019-6-7,Farm 123,2650
2019-6-7,-,2216
2019-6-8,Farm 123,2593
-,Farm 124,2346
2019-6-8,Farm 125,9512
2019-6-9,Farm 123,2628
2019-6-9,Farm 124,2199
2019-6-10,Farm 123,2804
2019-6-10,Farm 124,2281
2019-6-10,Farm 125,9500
2019-6-11,Farm 123,2718
-,Farm 124,2268
2019-6-12,Farm 123,2634
2019-6-12,Farm 124,2252
2019-6-12,Farm 125,9443
-,Farm 123,2777
2019-6-13,Farm 124,2245
2019-6-14,Farm 123,2704
2019-6-14,Farm 124,2225
2019-6-14,Farm 125,9355
2019-6-15,Farm 123,2833
2019-6-15,Farm 124,2465
2019-6-16,Farm 123,2735
2019-6-16,Farm 124,2307
2019-6-16,Farm 125,9342
2019-6-17,Farm 123,2742
2019-6-17,-,2273
2019-6-18,Farm 123,2744
2019-6-18,Farm 124,2336
2019-6-18,Farm 125,9502
2019-6-19,Farm 123,2625
2019-6-19,Farm 124,-
2019-6-20,Farm 123,2681
2019-6-20,Farm 124,2195
2019-6-20,-,9585
2019-6-21,Farm 123,2680
2019-6-21,Farm 124,2239
2019-6-22,Farm 123,2680
2019-6-22,Farm 124,2240
2019-6-22,Farm 125,9414
2019-6-23,Farm 123,2679
2019-6-23,Farm 124,2262
2019-6-24,Farm 123,2631
2019-6-24,Farm 124,2377
2019-6-24,Farm 125,9441
2019-6-25,Farm 123,2818
-,Farm 124,2333
2019-6-26,Farm 123,2710
2019-6-26,Farm 124,2244
2019-6-26,Farm 125,9337
2019-6-27,Farm 123,2763
2019-6-27,Farm 124,2372
2019-6-28,Farm 123,2627
2019-6-28,Farm 124,2207
2019-6-28,Farm 125,9447
2019-6-29,Farm 123,2655
2019-6-29,Farm 124,2243
2019-6-30,Farm 123,2693
2019-6-30,Farm 124,2220
2019-6-30,Farm 125,9454
