date,farm_id,weight
2019-2-1,Farm 18,2406
2019-2-1,Farm 19,2058
2019-2-1,Farm 20,11809
2019-2-1,Farm 21,4009
2019-2-1,Farm 22,16571
2019-2-1,Farm 23,10431
2019-2-1,Farm 25,17624
2019-2-1,Farm 26,17034
2019-2-1,Farm 27,2849
2019-2-1,Farm 28,17525
2019-2-1,Farm 30,11765
2019-2-1,Farm 31,9681
2019-2-1,Farm 32,2556
2019-2-1,Farm 33,2066
2019-2-1,Farm 34,2884
2019-2-1,Farm 35,16661
2019-2-1,Farm 37,6767
2019-2-1,Farm 38,17541
2019-2-1,Farm 39,2331
2019-2-1,Farm 40,16130
2019-2-1,Farm 41,17822
2019-2-1,Farm 42,16316
2019-2-1,Farm 43,3008
2019-2-1,Farm 45,9167
2019-2-1,Farm 46,10084
2019-2-1,Farm 47,10955
2019-2-1,Farm 48,3257
2019-2-1,Farm 50,17544
2019-2-1,Farm 51,6019
2019-2-1,Farm 52,6892
2019-2-1,Farm 53,10603
2019-2-1,Farm 54,8065
2019-2-1,Farm 55,16974
2019-2-1,Farm 57,6867
2019-2-1,Farm 58,17950
2019-2-1,Farm 59,17014
2019-2-1,Farm 60,9032
2019-2-1,Farm 61,17542
2019-2-1,Farm 62,9652
2019-2-1,Farm 63,17290
2019-2-1,Farm 64,17009
2019-2-1,Farm 65,6115
2019-2-1,Farm 67,17038
2019-2-1,Farm 68,10195
2019-2-1,Farm 69,8934
2019-2-1,Farm 70,3409
2019-2-1,Farm 71,11291
2019-2-1,Farm 72,18015
2019-2-1,Farm 73,2641
2019-2-1,Farm 74,6757
2019-2-1,Farm 75,7505
2019-2-1,Farm 76,3787
2019-2-1,Farm 77,10136
2019-2-1,Farm 78,8291
2019-2-1,Farm 80,8417
2019-2-1,Farm 81,10929
2019-2-1,Farm 82,3168
2019-2-1,Farm 83,8125
2019-2-1,Farm 84,2229
2019-2-1,Farm 85,9564
2019-2-1,Farm 86,2495
2019-2-1,Farm 89,3384
2019-2-1,Farm 90,16060
2019-2-1,Farm 91,8944
2019-2-1,Farm 92,3451
2019-2-1,Farm 93,17097
2019-2-1,Farm 94,3391
2019-2-1,Farm 97,3551
2019-2-1,Farm 98,16583
2019-2-1,Farm 99,11795
2019-2-1,Farm 100,9126
2019-2-1,Farm 101,7594
2019-2-1,Farm 102,17238
2019-2-1,Farm 103,2597
2019-2-1,Farm 104,2920
2019-2-1,Farm 106,8461
2019-2-1,Farm 107,8384
2019-2-1,Farm 109,3535
2019-2-1,Farm 110,3758
2019-2-1,Farm 111,2653
2019-2-1,Farm 112,17283
2019-2-1,Farm 115,8574
2019-2-1,Farm 116,11234
2019-2-1,Farm 117,3730
2019-2-2,Farm 18,2308
2019-2-2,Farm 19,2061
2019-2-2,Farm 20,11847
2019-2-2,Farm 21,3894
2019-2-2,Farm 22,16402
2019-2-2,Farm 23,10470
2019-2-2,Farm 24,7217
2019-2-2,Farm 25,17533
2019-2-2,Farm 26,17106
2019-2-2,Farm 27,3055
2019-2-2,Farm 28,17549
2019-2-2,Farm 29,8954
2019-2-2,Farm 30,11757
2019-2-2,Farm 31,9939
2019-2-2,Farm 32,2471
2019-2-2,Farm 33,2034
2019-2-2,Farm 34,3038
2019-2-2,Farm 35,16714
2019-2-2,Farm 36,3879
