date,farm_id,weight
2019-3-1,Farm 18,2450
2019-3-1,Farm 19,2077
2019-3-1,Farm 20,11792
2019-3-1,Farm 21,4017
2019-3-1,Farm 22,16518
2019-3-1,Farm 23,10506
2019-3-1,Farm 25,17544
2019-3-1,Farm 26,17087
2019-3-1,Farm 27,3050
2019-3-1,Farm 28,17503
2019-3-1,Farm 30,11807
2019-3-1,Farm 31,9823
2019-3-1,Farm 32,2505
2019-3-1,Farm 33,2292
2019-3-1,Farm 34,2939
2019-3-1,Farm 35,16796
2019-3-1,Farm 37,6688
2019-3-1,Farm 38,17523
2019-3-1,Farm 39,2261
2019-3-1,Farm 40,16137
2019-3-1,Farm 41,17727
2019-3-1,Farm 42,16354
2019-3-1,Farm 43,3001
2019-3-1,Farm 45,9281
2019-3-1,Farm 46,9948
2019-3-1,Farm 47,10988
2019-3-1,Farm 48,3310
2019-3-1,Farm 50,17553
2019-3-1,Farm 51,6307
2019-3-1,Farm 52,6613
2019-3-1,Farm 53,10551
2019-3-1,Farm 54,7987
2019-3-1,Farm 55,16842
2019-3-1,Farm 57,6826
2019-3-1,Farm 58,17730
2019-3-1,Farm 59,16943
2019-3-1,Farm 60,8837
2019-3-1,Farm 61,17516
2019-3-1,Farm 62,9332
2019-3-1,Farm 63,17228
2019-3-1,Farm 64,17012
2019-3-1,Farm 65,5994
2019-3-1,Farm 67,17051
2019-3-1,Farm 68,10268
2019-3-1,Farm 69,9047
2019-3-1,Farm 70,3357
2019-3-1,Farm 71,11326
2019-3-1,Farm 72,17975
2019-3-1,Farm 73,2720
2019-3-1,Farm 74,6710
2019-3-1,Farm 75,7643
2019-3-1,Farm 76,3790
2019-3-1,Farm 77,10242
2019-3-1,Farm 78,8506
2019-3-1,Farm 80,8442
2019-3-1,Farm 81,10803
2019-3-1,Farm 82,2978
2019-3-1,Farm 83,8165
2019-3-1,Farm 84,2143
2019-3-1,Farm 85,9589
2019-3-1,Farm 86,2585
2019-3-1,Farm 89,3473
2019-3-1,Farm 90,16157
2019-3-1,Farm 91,9105
2019-3-1,Farm 92,3400
2019-3-1,Farm 93,17058
2019-3-1,Farm 94,3220
2019-3-1,Farm 97,3649
2019-3-1,Farm 98,16463
2019-3-1,Farm 99,11777
2019-3-1,Farm 100,9189
2019-3-1,Farm 101,7718
2019-3-1,Farm 102,17178
2019-3-1,Farm 103,2436
2019-3-1,Farm 104,2866
2019-3-1,Farm 106,8550
2019-3-1,Farm 107,8624
2019-3-1,Farm 109,3386
2019-3-1,Farm 110,3701
2019-3-1,Farm 111,2727
2019-3-1,Farm 112,17157
2019-3-1,Farm 115,8588
2019-3-1,Farm 116,11277
2019-3-1,Farm 117,3843
2019-3-2,Farm 18,2362
2019-3-2,Farm 19,2118
2019-3-2,Farm 20,11943
2019-3-2,Farm 21,4008
2019-3-2,Farm 22,16539
2019-3-2,Farm 23,10317
2019-3-2,Farm 24,7321
2019-3-2,Farm 25,17474
2019-3-2,Farm 26,17135
2019-3-2,Farm 27,3060
2019-3-2,Farm 28,17431
2019-3-2,Farm 29,9032
2019-3-2,Farm 30,11622
2019-3-2,Farm 31,9903
2019-3-2,Farm 32,2521
2019-3-2,Farm 33,1958
2019-3-2,Farm 34,3015
2019-3-2,Farm 35,16700
2019-3-2,Farm 36,3975
2019-3-2,Farm 37,6883
2019-3-2,Farm 38,17360
2019-3-2,Farm 39,2330
2019-3-2,Farm 40,16029
2019-3-2,Farm 41,17920
2019-3-2,Farm 42,16356
2019-3-2,Farm 43,2881
2019-3-2,Farm 44,8400
2019-3-2,Farm 45,9203
2019-3-2,Farm 46,10109
2019-3-2,Farm 47,10917
2019-3-2,Farm 48,3304
2019-3-2,Farm 49,10663
2019-3-2,Farm 50,17557
2019-3-2,Farm 51,6243
2019-3-2,Farm 52,6728
2019-3-2,Farm 53,10544
2019-3-2,Farm 54,8129
2019-3-2,Farm 55,16854
2019-3-2,Farm 56,10658
2019-3-2,Farm 57,6927
2019-3-2,Farm 58,17537
2019-3-2,Farm 59,17176
2019-3-2,Farm 60,8940
2019-3-2,Farm 61,17536
2019-3-2,Farm 62,9445
2019-3-2,Farm 63,17249
2019-3-2,Farm 64,16961
2019-3-2,Farm 65,6164
2019-3-2,Farm 66,2054
2019-3-2,Farm 67,17010
2019-3-2,Farm 68,10285
2019-3-2,Farm 69,9070
2019-3-2,Farm 70,3451
2019-3-2,Farm 71,11208
2019-3-2,Farm 72,17931
2019-3-2,Farm 73,2805
2019-3-2,Farm 74,6503
2019-3-2,Farm 75,7644
2019-3-2,Farm 76,3790
2019-3-2,Farm 77,10253
2019-3-2,Farm 78,8503
2019-3-2,Farm 79,6350
2019-3-2,Farm 80,8531
2019-3-2,Farm 81,10914
2019-3-2,Farm 82,3101
2019-3-2,Farm 83,8202
2019-3-2,Farm 84,2142
2019-3-2,Farm 85,9681
2019-3-2,Farm 86,2522
2019-3-2,Farm 87,3611
2019-3-2,Farm 88,11669
2019-3-2,Farm 89,3365
2019-3-2,Farm 90,16124
2019-3-2,Farm 91,9180
2019-3-2,Farm 92,3383
2019-3-2,Farm 93,17089
2019-3-2,Farm 94,3485
2019-3-2,Farm 95,6908
2019-3-2,Farm 96,16700
2019-3-2,Farm 97,3623
2019-3-2,Farm 98,16469
2019-3-2,Farm 99,11899
2019-3-2,Farm 100,9130
2019-3-2,Farm 101,7710
2019-3-2,Farm 102,17258
2019-3-2,Farm 103,2532
2019-3-2,Farm 104,3103
2019-3-2,Farm 105,9204
2019-3-2,Farm 106,8674
2019-3-2,Farm 107,8411
2019-3-2,Farm 108,2815
2019-3-2,Farm 109,3547
2019-3-2,Farm 110,3832
2019-3-2,Farm 111,2689
2019-3-2,Farm 112,17340
2019-3-2,Farm 113,17395
2019-3-2,Farm 114,8169
2019-3-2,Farm 115,8593
2019-3-2,Farm 116,11247
2019-3-2,Farm 117,3736
2019-3-3,Farm 18,2398
2019-3-3,Farm 19,1946
2019-3-3,Farm 20,11915
2019-3-3,Farm 21,3888
2019-3-3,Farm 22,16555
2019-3-3,Farm 23,10397
2019-3-3,Farm 25,17559
2019-3-3,Farm 26,17083
2019-3-3,Farm 27,3069
2019-3-3,Farm 28,17393
2019-3-3,Farm 30,11787
2019-3-3,Farm 31,9743
2019-3-3,Farm 32,2489
2019-3-3,Farm 33,2173
2019-3-3,Farm 34,3071
2019-3-3,Farm 35,16621
2019-3-3,Farm 37,6693
2019-3-3,Farm 38,17378
2019-3-3,Farm 39,2358
2019-3-3,Farm 40,16083
2019-3-3,Farm 41,18027
2019-3-3,Farm 42,16314
2019-3-3,Farm 43,2950
2019-3-3,Farm 45,9188
2019-3-3,Farm 46,10157
2019-3-3,Farm 47,11121
2019-3-3,Farm 48,3309
2019-3-3,Farm 50,17580
2019-3-3,Farm 51,6299
2019-3-3,Farm 52,6821
2019-3-3,Farm 53,10640
2019-3-3,Farm 54,7901
2019-3-3,Farm 55,16936
2019-3-3,Farm 57,6934
2019-3-3,Farm 58,17730
2019-3-3,Farm 59,17130
2019-3-3,Farm 60,8950
2019-3-3,Farm 61,17426
2019-3-3,Farm 62,9418
2019-3-3,Farm 63,17302
2019-3-3,Farm 64,16831
2019-3-3,Farm 65,6117
2019-3-3,Farm 67,16901
2019-3-3,Farm 68,10321
2019-3-3,Farm 69,8711
2019-3-3,Farm 70,3488
2019-3-3,Farm 71,11204
2019-3-3,Farm 72,17908
2019-3-3,Farm 73,2672
2019-3-3,Farm 74,6654
2019-3-3,Farm 75,7547
2019-3-3,Farm 76,3839
