date,farm_id,weight
2019-12-1,Farm 18,2318
2019-12-1,Farm 19,2095
2019-12-1,Farm 20,11869
2019-12-1,Farm 21,4059
2019-12-1,Farm 22,16368
2019-12-1,Farm 23,10408
2019-12-1,Farm 25,17580
2019-12-1,Farm 26,17139
2019-12-1,Farm 27,3162
2019-12-1,Farm 28,17611
2019-12-1,Farm 30,11771
2019-12-1,Farm 31,9988
2019-12-1,Farm 32,2466
2019-12-1,Farm 33,2074
2019-12-1,Farm 34,2950
2019-12-1,Farm 35,16791
2019-12-1,Farm 37,6764
2019-12-1,Farm 38,17467
2019-12-1,Farm 39,2301
2019-12-1,Farm 40,16061
2019-12-1,Farm 41,17815
2019-12-1,Farm 42,16365
2019-12-1,Farm 43,2990
2019-12-1,Farm 45,9251
2019-12-1,Farm 46,10144
2019-12-1,Farm 47,10964
2019-12-1,Farm 48,3101
2019-12-1,Farm 50,17624
2019-12-1,Farm 51,6168
2019-12-1,Farm 52,6831
2019-12-1,Farm 53,10569
2019-12-1,Farm 54,8107
2019-12-1,Farm 55,16827
2019-12-1,Farm 57,6857
2019-12-1,Farm 58,17731
2019-12-1,Farm 59,17034
2019-12-1,Farm 60,8871
2019-12-1,Farm 61,17413
2019-12-1,Farm 62,9366
2019-12-1,Farm 63,17190
2019-12-1,Farm 64,16767
2019-12-1,Farm 65,6091
2019-12-1,Farm 67,17148
2019-12-1,Farm 68,10218
2019-12-1,Farm 69,8913
2019-12-1,Farm 70,3315
2019-12-1,Farm 71,11169
2019-12-1,Farm 72,17890
2019-12-1,Farm 73,2805
2019-12-1,Farm 74,6676
2019-12-1,Farm 75,7656
2019-12-1,Farm 76,3771
2019-12-1,Farm 77,10470
2019-12-1,Farm 78,8501
2019-12-1,Farm 80,8369
2019-12-1,Farm 81,10811
2019-12-1,Farm 82,3035
2019-12-1,Farm 83,8197
2019-12-1,Farm 84,2149
2019-12-1,Farm 85,9502
2019-12-1,Farm 86,2490
2019-12-1,Farm 89,3564
2019-12-1,Farm 90,16023
2019-12-1,Farm 91,9018
2019-12-1,Farm 92,3429
2019-12-1,Farm 93,17018
2019-12-1,Farm 94,3482
2019-12-1,Farm 97,3590
2019-12-1,Farm 98,16546
2019-12-1,Farm 99,11835
2019-12-1,Farm 100,8998
2019-12-1,Farm 101,7809
2019-12-1,Farm 102,17176
2019-12-1,Farm 103,2460
2019-12-1,Farm 104,2880
2019-12-1,Farm 106,8456
2019-12-1,Farm 107,8577
2019-12-1,Farm 109,3324
2019-12-1,Farm 110,3709
2019-12-1,Farm 111,2674
2019-12-1,Farm 112,17301
2019-12-1,Farm 115,8708
2019-12-1,Farm 116,11452
2019-12-1,Farm 117,3663
2019-12-2,Farm 18,2330
2019-12-2,Farm 19,2077
2019-12-2,Farm 20,12017
2019-12-2,Farm 21,3998
2019-12-2,Farm 22,16520
2019-12-2,Farm 23,10292
2019-12-2,Farm 24,7387
2019-12-2,Farm 25,17602
2019-12-2,Farm 26,17144
2019-12-2,Farm 27,3103
2019-12-2,Farm 28,17462
2019-12-2,Farm 29,8975
2019-12-2,Farm 30,11635
2019-12-2,Farm 31,9887
2019-12-2,Farm 32,2440
2019-12-2,Farm 33,2092
2019-12-2,Farm 34,2862
2019-12-2,Farm 35,16826
2019-12-2,Farm 36,4014
2019-12-2,Farm 37,6665
2019-12-2,Farm 38,17423
2019-12-2,Farm 39,2303
2019-12-2,Farm 40,16115
2019-12-2,Farm 41,17783
2019-12-2,Farm 42,16361
2019-12-2,Farm 43,3137
2019-12-2,Farm 44,8331
2019-12-2,Farm 45,9291
2019-12-2,Farm 46,10036
2019-12-2,Farm 47,10980
2019-12-2,Farm 48,3163
2019-12-2,Farm 49,10372
2019-12-2,Farm 50,17530
2019-12-2,Farm 51,6226
2019-12-2,Farm 52,6786
2019-12-2,Farm 53,10591
2019-12-2,Farm 54,8013
2019-12-2,Farm 55,16827
2019-12-2,Farm 56,10855
2019-12-2,Farm 57,7005
2019-12-2,Farm 58,17722
2019-12-2,Farm 59,17023
2019-12-2,Farm 60,8903
2019-12-2,Farm 61,17498
2019-12-2,Farm 62,9432
2019-12-2,Farm 63,17182
2019-12-2,Farm 64,16980
2019-12-2,Farm 65,6113
2019-12-2,Farm 66,2213
2019-12-2,Farm 67,16992
2019-12-2,Farm 68,10305
2019-12-2,Farm 69,8874
2019-12-2,Farm 70,3409
2019-12-2,Farm 71,11251
2019-12-2,Farm 72,18066
2019-12-2,Farm 73,2825
2019-12-2,Farm 74,6595
2019-12-2,Farm 75,7588
2019-12-2,Farm 76,3816
2019-12-2,Farm 77,10293
2019-12-2,Farm 78,8430
2019-12-2,Farm 79,6310
2019-12-2,Farm 80,8522
2019-12-2,Farm 81,10844
2019-12-2,Farm 82,3086
2019-12-2,Farm 83,8257
2019-12-2,Farm 84,2199
2019-12-2,Farm 85,9478
2019-12-2,Farm 86,2400
2019-12-2,Farm 87,3644
2019-12-2,Farm 88,11677
2019-12-2,Farm 89,3572
2019-12-2,Farm 90,16261
2019-12-2,Farm 91,9163
2019-12-2,Farm 92,3555
2019-12-2,Farm 93,17124
2019-12-2,Farm 94,3456
2019-12-2,Farm 95,6756
2019-12-2,Farm 96,16720
2019-12-2,Farm 97,3787
2019-12-2,Farm 98,16512
2019-12-2,Farm 99,11793
2019-12-2,Farm 100,9168
2019-12-2,Farm 101,7708
2019-12-2,Farm 102,17402
2019-12-2,Farm 103,2560
2019-12-2,Farm 104,2902
2019-12-2,Farm 105,9209
2019-12-2,Farm 106,8611
2019-12-2,Farm 107,8639
2019-12-2,Farm 108,2986
2019-12-2,Farm 109,3469
2019-12-2,Farm 110,3770
2019-12-2,Farm 111,2663
2019-12-2,Farm 112,17383
2019-12-2,Farm 113,17490
2019-12-2,Farm 114,8094
2019-12-2,Farm 115,8649
2019-12-2,Farm 116,11381
2019-12-2,Farm 117,3781
2019-12-3,Farm 18,2437
2019-12-3,Farm 19,1984
2019-12-3,Farm 20,11861
2019-12-3,Farm 21,3975
2019-12-3,Farm 22,16610
2019-12-3,Farm 23,10395
2019-12-3,Farm 25,17423
2019-12-3,Farm 26,17027
2019-12-3,Farm 27,3080
2019-12-3,Farm 28,17534
2019-12-3,Farm 30,11729
2019-12-3,Farm 31,9830
2019-12-3,Farm 32,2590
2019-12-3,Farm 33,2141
2019-12-3,Farm 34,2869
2019-12-3,Farm 35,16661
2019-12-3,Farm 37,6777
