date,farm_id,weight
2019-5-1,Farm 18,2387
2019-5-1,Farm 19,2008
2019-5-1,Farm 20,11934
2019-5-1,Farm 21,4036
2019-5-1,Farm 22,16549
2019-5-1,Farm 23,10418
2019-5-1,Farm 25,17729
2019-5-1,Farm 26,17231
2019-5-1,Farm 27,2918
2019-5-1,Farm 28,17534
2019-5-1,Farm 30,11729
2019-5-1,Farm 31,9600
2019-5-1,Farm 32,2525
2019-5-1,Farm 33,1930
2019-5-1,Farm 34,2993
2019-5-1,Farm 35,16832
2019-5-1,Farm 37,6690
2019-5-1,Farm 38,17527
2019-5-1,Farm 39,2301
2019-5-1,Farm 40,16277
2019-5-1,Farm 41,17754
2019-5-1,Farm 42,16433
2019-5-1,Farm 43,2996
2019-5-1,Farm 45,9197
2019-5-1,Farm 46,10020
2019-5-1,Farm 47,10978
2019-5-1,Farm 48,3144
2019-5-1,Farm 50,17678
2019-5-1,Farm 51,6292
2019-5-1,Farm 52,6668
2019-5-1,Farm 53,10660
2019-5-1,Farm 54,8069
2019-5-1,Farm 55,16928
2019-5-1,Farm 57,6917
2019-5-1,Farm 58,17736
2019-5-1,Farm 59,17034
2019-5-1,Farm 60,8770
2019-5-1,Farm 61,17543
2019-5-1,Farm 62,9466
2019-5-1,Farm 63,17197
2019-5-1,Farm 64,16815
2019-5-1,Farm 65,6180
2019-5-1,Farm 67,17160
2019-5-1,Farm 68,10190
2019-5-1,Farm 69,9086
2019-5-1,Farm 70,3553
2019-5-1,Farm 71,11148
2019-5-1,Farm 72,18013
2019-5-1,Farm 73,2640
2019-5-1,Farm 74,6655
2019-5-1,Farm 75,7584
2019-5-1,Farm 76,3733
2019-5-1,Farm 77,10207
2019-5-1,Farm 78,8476
2019-5-1,Farm 80,8431
2019-5-1,Farm 81,10879
2019-5-1,Farm 82,3169
2019-5-1,Farm 83,8143
2019-5-1,Farm 84,2411
2019-5-1,Farm 85,9600
2019-5-1,Farm 86,2488
2019-5-1,Farm 89,3513
2019-5-1,Farm 90,16161
2019-5-1,Farm 91,9111
2019-5-1,Farm 92,3557
2019-5-1,Farm 93,17194
2019-5-1,Farm 94,3375
2019-5-1,Farm 97,3654
2019-5-1,Farm 98,16447
2019-5-1,Farm 99,11930
2019-5-1,Farm 100,9109
2019-5-1,Farm 101,7546
2019-5-1,Farm 102,17189
2019-5-1,Farm 103,2520
2019-5-1,Farm 104,2934
2019-5-1,Farm 106,8609
2019-5-1,Farm 107,8420
2019-5-1,Farm 109,3357
2019-5-1,Farm 110,3675
2019-5-1,Farm 111,2499
2019-5-1,Farm 112,17313
2019-5-1,Farm 115,8646
2019-5-1,Farm 116,11226
2019-5-1,Farm 117,3720
2019-5-2,Farm 18,2503
2019-5-2,Farm 19,1957
2019-5-2,Farm 20,11923
2019-5-2,Farm 21,4021
2019-5-2,Farm 22,16656
2019-5-2,Farm 23,10320
2019-5-2,Farm 24,7331
2019-5-2,Farm 25,17452
2019-5-2,Farm 26,17158
2019-5-2,Farm 27,3205
2019-5-2,Farm 28,17660
2019-5-2,Farm 29,8956
2019-5-2,Farm 30,11704
2019-5-2,Farm 31,9750
2019-5-2,Farm 32,2437
2019-5-2,Farm 33,2139
2019-5-2,Farm 34,2922
2019-5-2,Farm 35,16659
2019-5-2,Farm 36,3935
2019-5-2,Farm 37,6843
2019-5-2,Farm 38,17578
2019-5-2,Farm 39,2387
2019-5-2,Farm 40,16020
2019-5-2,Farm 41,17854
2019-5-2,Farm 42,16473
2019-5-2,Farm 43,3081
2019-5-2,Farm 44,8461
2019-5-2,Farm 45,9261
2019-5-2,Farm 46,10022
2019-5-2,Farm 47,10979
2019-5-2,Farm 48,3078
2019-5-2,Farm 49,10570
2019-5-2,Farm 50,17463
2019-5-2,Farm 51,6220
2019-5-2,Farm 52,6728
2019-5-2,Farm 53,10478
2019-5-2,Farm 54,7939
2019-5-2,Farm 55,16964
