date,farm_id,weight
2019-10-1,Farm 18,2324
2019-10-1,Farm 19,2054
2019-10-1,Farm 20,11882
2019-10-1,Farm 21,3969
2019-10-1,Farm 22,16503
2019-10-1,Farm 23,10256
2019-10-1,Farm 25,17584
2019-10-1,Farm 26,17081
2019-10-1,Farm 27,3007
2019-10-1,Farm 28,17584
2019-10-1,Farm 30,11638
2019-10-1,Farm 31,9672
2019-10-1,Farm 32,2611
2019-10-1,Farm 33,2179
2019-10-1,Farm 34,3049
2019-10-1,Farm 35,16713
2019-10-1,Farm 37,6735
2019-10-1,Farm 38,17566
2019-10-1,Farm 39,2498
2019-10-1,Farm 40,16019
2019-10-1,Farm 41,17791
2019-10-1,Farm 42,16328
2019-10-1,Farm 43,3180
2019-10-1,Farm 45,9204
2019-10-1,Farm 46,10093
2019-10-1,Farm 47,10971
2019-10-1,Farm 48,3208
2019-10-1,Farm 50,17444
2019-10-1,Farm 51,6225
2019-10-1,Farm 52,6626
2019-10-1,Farm 53,10578
2019-10-1,Farm 54,8074
2019-10-1,Farm 55,16883
2019-10-1,Farm 57,6829
2019-10-1,Farm 58,17809
2019-10-1,Farm 59,16974
2019-10-1,Farm 60,8875
2019-10-1,Farm 61,17528
2019-10-1,Farm 62,9361
2019-10-1,Farm 63,17410
2019-10-1,Farm 64,16812
2019-10-1,Farm 65,6131
2019-10-1,Farm 67,16975
2019-10-1,Farm 68,10213
2019-10-1,Farm 69,8838
2019-10-1,Farm 70,3406
2019-10-1,Farm 71,11226
2019-10-1,Farm 72,17908
2019-10-1,Farm 73,2707
2019-10-1,Farm 74,6803
2019-10-1,Farm 75,7538
2019-10-1,Farm 76,3863
2019-10-1,Farm 77,10174
2019-10-1,Farm 78,8418
2019-10-1,Farm 80,8481
2019-10-1,Farm 81,10754
2019-10-1,Farm 82,3006
2019-10-1,Farm 83,8218
2019-10-1,Farm 84,2123
2019-10-1,Farm 85,9571
2019-10-1,Farm 86,2563
2019-10-1,Farm 89,3449
2019-10-1,Farm 90,15948
2019-10-1,Farm 91,9069
2019-10-1,Farm 92,3490
2019-10-1,Farm 93,16944
2019-10-1,Farm 94,3278
2019-10-1,Farm 97,3668
2019-10-1,Farm 98,16502
2019-10-1,Farm 99,11764
2019-10-1,Farm 100,9094
2019-10-1,Farm 101,7566
2019-10-1,Farm 102,17130
2019-10-1,Farm 103,2445
2019-10-1,Farm 104,2865
2019-10-1,Farm 106,8610
2019-10-1,Farm 107,8445
2019-10-1,Farm 109,3534
2019-10-1,Farm 110,3864
2019-10-1,Farm 111,2754
2019-10-1,Farm 112,17181
2019-10-1,Farm 115,8717
2019-10-1,Farm 116,11315
2019-10-1,Farm 117,3785
2019-10-2,Farm 18,2390
2019-10-2,Farm 19,1891
2019-10-2,Farm 20,11783
2019-10-2,Farm 21,3998
2019-10-2,Farm 22,16499
2019-10-2,Farm 23,10474
2019-10-2,Farm 24,7394
2019-10-2,Farm 25,17457
2019-10-2,Farm 26,17056
2019-10-2,Farm 27,3129
2019-10-2,Farm 28,17409
2019-10-2,Farm 29,8958
2019-10-2,Farm 30,11554
2019-10-2,Farm 31,9844
2019-10-2,Farm 32,2481
2019-10-2,Farm 33,2115
2019-10-2,Farm 34,2989
2019-10-2,Farm 35,16664
2019-10-2,Farm 36,3917
2019-10-2,Farm 37,6849
2019-10-2,Farm 38,17668
2019-10-2,Farm 39,2236
2019-10-2,Farm 40,16109
2019-10-2,Farm 41,17818
2019-10-2,Farm 42,16226
2019-10-2,Farm 43,2948
2019-10-2,Farm 44,8536
2019-10-2,Farm 45,9176
2019-10-2,Farm 46,9897
2019-10-2,Farm 47,10916
2019-10-2,Farm 48,3217
2019-10-2,Farm 49,10602
2019-10-2,Farm 50,17544
2019-10-2,Farm 51,6328
2019-10-2,Farm 52,6826
2019-10-2,Farm 53,10568
2019-10-2,Farm 54,8074
2019-10-2,Farm 55,16954
2019-10-2,Farm 56,10878
2019-10-2,Farm 57,6839
2019-10-2,Farm 58,17746
2019-10-2,Farm 59,17062
2019-10-2,Farm 60,8888
2019-10-2,Farm 61,17397
2019-10-2,Farm 62,9440
2019-10-2,Farm 63,17265
2019-10-2,Farm 64,16921
2019-10-2,Farm 65,6185
2019-10-2,Farm 66,2069
2019-10-2,Farm 67,17003
2019-10-2,Farm 68,10203
2019-10-2,Farm 69,8936
2019-10-2,Farm 70,3444
2019-10-2,Farm 71,11182
2019-10-2,Farm 72,17860
2019-10-2,Farm 73,2763
2019-10-2,Farm 74,6661
2019-10-2,Farm 75,7604
2019-10-2,Farm 76,3749
2019-10-2,Farm 77,10227
2019-10-2,Farm 78,8397
2019-10-2,Farm 79,6421
2019-10-2,Farm 80,8473
2019-10-2,Farm 81,10816
2019-10-2,Farm 82,3077
2019-10-2,Farm 83,8079
2019-10-2,Farm 84,2324
2019-10-2,Farm 85,9658
2019-10-2,Farm 86,2609
2019-10-2,Farm 87,3529
2019-10-2,Farm 88,11848
2019-10-2,Farm 89,3432
2019-10-2,Farm 90,16072
2019-10-2,Farm 91,9222
2019-10-2,Farm 92,3481
2019-10-2,Farm 93,17067
2019-10-2,Farm 94,3508
2019-10-2,Farm 95,6795
2019-10-2,Farm 96,16682
2019-10-2,Farm 97,3629
2019-10-2,Farm 98,16534
2019-10-2,Farm 99,11766
2019-10-2,Farm 100,9105
2019-10-2,Farm 101,7594
2019-10-2,Farm 102,17312
2019-10-2,Farm 103,2566
2019-10-2,Farm 104,2907
2019-10-2,Farm 105,9255
2019-10-2,Farm 106,8660
2019-10-2,Farm 107,8477
2019-10-2,Farm 108,2844
2019-10-2,Farm 109,3452
2019-10-2,Farm 110,3806
2019-10-2,Farm 111,2706
2019-10-2,Farm 112,17349
2019-10-2,Farm 113,17597
2019-10-2,Farm 114,8261
2019-10-2,Farm 115,8661
2019-10-2,Farm 116,11293
2019-10-2,Farm 117,3775
2019-10-3,Farm 18,2419
2019-10-3,Farm 19,2021
2019-10-3,Farm 20,11903
2019-10-3,Farm 21,3987
2019-10-3,Farm 22,16485
2019-10-3,Farm 23,10181
2019-10-3,Farm 25,17509
2019-10-3,Farm 26,17056
2019-10-3,Farm 27,3085
2019-10-3,Farm 28,17598
2019-10-3,Farm 30,11705
2019-10-3,Farm 31,9766
2019-10-3,Farm 32,2468
2019-10-3,Farm 33,2094
2019-10-3,Farm 34,2916
2019-10-3,Farm 35,16808
2019-10-3,Farm 37,6707
2019-10-3,Farm 38,17531
2019-10-3,Farm 39,2387
2019-10-3,Farm 40,16143
2019-10-3,Farm 41,17928
2019-10-3,Farm 42,16452
2019-10-3,Farm 43,2996
2019-10-3,Farm 45,9225
2019-10-3,Farm 46,10060
2019-10-3,Farm 47,10903
2019-10-3,Farm 48,3060
2019-10-3,Farm 50,17414
2019-10-3,Farm 51,6148
2019-10-3,Farm 52,6756
2019-10-3,Farm 53,10688
2019-10-3,Farm 54,8024
2019-10-3,Farm 55,16886
2019-10-3,Farm 57,6848
2019-10-3,Farm 58,17754
2019-10-3,Farm 59,16906
2019-10-3,Farm 60,8884
2019-10-3,Farm 61,17472
2019-10-3,Farm 62,9252
2019-10-3,Farm 63,17181
2019-10-3,Farm 64,16988
2019-10-3,Farm 65,6202
2019-10-3,Farm 67,16973
2019-10-3,Farm 68,10077
2019-10-3,Farm 69,8876
2019-10-3,Farm 70,3452
2019-10-3,Farm 71,11261
2019-10-3,Farm 72,17897
2019-10-3,Farm 73,2823
2019-10-3,Farm 74,6531
2019-10-3,Farm 75,7573
2019-10-3,Farm 76,3806
2019-10-3,Farm 77,10189
2019-10-3,Farm 78,8487
2019-10-3,Farm 80,8351
2019-10-3,Farm 81,10849
2019-10-3,Farm 82,3142
2019-10-3,Farm 83,7994
2019-10-3,Farm 84,2233
2019-10-3,Farm 85,9505
2019-10-3,Farm 86,2607
2019-10-3,Farm 89,3476
2019-10-3,Farm 90,16152
2019-10-3,Farm 91,9046
2019-10-3,Farm 92,3474
2019-10-3,Farm 93,16933
2019-10-3,Farm 94,3542
2019-10-3,Farm 97,3633
2019-10-3,Farm 98,16511
2019-10-3,Farm 99,11883
2019-10-3,Farm 100,9117
2019-10-3,Farm 101,7756
2019-10-3,Farm 102,17370
2019-10-3,Farm 103,2497
2019-10-3,Farm 104,2902
2019-10-3,Farm 106,8390
2019-10-3,Farm 107,8458
2019-10-3,Farm 109,3499
2019-10-3,Farm 110,3863
2019-10-3,Farm 111,2553
2019-10-3,Farm 112,17416
2019-10-3,Farm 115,8628
2019-10-3,Farm 116,11321
2019-10-3,Farm 117,3731
2019-10-4,Farm 18,2473
2019-10-4,Farm 19,2016
2019-10-4,Farm 20,11944
2019-10-4,Farm 21,3988
2019-10-4,Farm 22,16554
2019-10-4,Farm 23,10326
2019-10-4,Farm 24,7275
2019-10-4,Farm 25,17505
2019-10-4,Farm 26,17016
2019-10-4,Farm 27,2893
2019-10-4,Farm 28,17369
2019-10-4,Farm 29,8915
2019-10-4,Farm 30,11714
2019-10-4,Farm 31,9820
2019-10-4,Farm 32,2520
2019-10-4,Farm 33,2135
2019-10-4,Farm 34,2962
2019-10-4,Farm 35,16800
2019-10-4,Farm 36,3946
2019-10-4,Farm 37,6775
2019-10-4,Farm 38,17474
2019-10-4,Farm 39,2461
2019-10-4,Farm 40,16177
2019-10-4,Farm 41,17857
2019-10-4,Farm 42,16329
2019-10-4,Farm 43,2978
2019-10-4,Farm 44,8387
2019-10-4,Farm 45,9151
2019-10-4,Farm 46,10200
2019-10-4,Farm 47,11004
2019-10-4,Farm 48,3229
2019-10-4,Farm 49,10602
2019-10-4,Farm 50,17608
2019-10-4,Farm 51,6270
2019-10-4,Farm 52,6597
2019-10-4,Farm 53,10404
2019-10-4,Farm 54,8025
2019-10-4,Farm 55,16986
2019-10-4,Farm 56,10850
2019-10-4,Farm 57,6907
2019-10-4,Farm 58,17721
2019-10-4,Farm 59,17035
2019-10-4,Farm 60,8877
2019-10-4,Farm 61,17480
2019-10-4,Farm 62,9397
2019-10-4,Farm 63,17236
2019-10-4,Farm 64,16966
2019-10-4,Farm 65,6260
2019-10-4,Farm 66,2132
2019-10-4,Farm 67,16994
2019-10-4,Farm 68,10321
2019-10-4,Farm 69,8878
2019-10-4,Farm 70,3440
2019-10-4,Farm 71,11143
2019-10-4,Farm 72,17985
2019-10-4,Farm 73,2734
2019-10-4,Farm 74,6741
2019-10-4,Farm 75,7649
2019-10-4,Farm 76,3844
2019-10-4,Farm 77,10205
2019-10-4,Farm 78,8420
2019-10-4,Farm 79,6347
2019-10-4,Farm 80,8434
2019-10-4,Farm 81,10786
2019-10-4,Farm 82,3032
2019-10-4,Farm 83,8187
2019-10-4,Farm 84,2160
2019-10-4,Farm 85,9780
2019-10-4,Farm 86,2624
2019-10-4,Farm 87,3561
2019-10-4,Farm 88,11718
2019-10-4,Farm 89,3578
2019-10-4,Farm 90,16049
2019-10-4,Farm 91,9037
2019-10-4,Farm 92,3515
2019-10-4,Farm 93,17067
2019-10-4,Farm 94,3460
2019-10-4,Farm 95,6790
2019-10-4,Farm 96,16847
2019-10-4,Farm 97,3701
2019-10-4,Farm 98,16552
2019-10-4,Farm 99,11792
2019-10-4,Farm 100,9078
2019-10-4,Farm 101,7632
2019-10-4,Farm 102,17324
2019-10-4,Farm 103,2531
2019-10-4,Farm 104,2854
2019-10-4,Farm 105,9341
2019-10-4,Farm 106,8690
2019-10-4,Farm 107,8580
2019-10-4,Farm 108,2850
2019-10-4,Farm 109,3481
2019-10-4,Farm 110,3685
2019-10-4,Farm 111,2819
2019-10-4,Farm 112,17283
2019-10-4,Farm 113,17570
2019-10-4,Farm 114,7965
2019-10-4,Farm 115,8620
2019-10-4,Farm 116,11200
2019-10-4,Farm 117,3827
2019-10-5,Farm 18,2443
2019-10-5,Farm 19,1981
2019-10-5,Farm 20,11812
2019-10-5,Farm 21,3977
2019-10-5,Farm 22,16612
2019-10-5,Farm 23,10408
2019-10-5,Farm 25,17527
2019-10-5,Farm 26,17025
2019-10-5,Farm 27,3103
2019-10-5,Farm 28,17398
2019-10-5,Farm 30,11712
2019-10-5,Farm 31,9750
2019-10-5,Farm 32,2426
2019-10-5,Farm 33,1994
2019-10-5,Farm 34,3049
2019-10-5,Farm 35,16740
2019-10-5,Farm 37,6694
2019-10-5,Farm 38,17666
2019-10-5,Farm 39,2243
2019-10-5,Farm 40,16294
2019-10-5,Farm 41,17873
2019-10-5,Farm 42,16289
2019-10-5,Farm 43,3061
2019-10-5,Farm 45,9279
2019-10-5,Farm 46,9967
2019-10-5,Farm 47,10873
2019-10-5,Farm 48,3168
2019-10-5,Farm 50,17499
2019-10-5,Farm 51,6424
2019-10-5,Farm 52,6747
2019-10-5,Farm 53,10484
2019-10-5,Farm 54,8044
2019-10-5,Farm 55,17060
2019-10-5,Farm 57,7048
2019-10-5,Farm 58,17710
2019-10-5,Farm 59,16977
2019-10-5,Farm 60,8917
2019-10-5,Farm 61,17582
2019-10-5,Farm 62,9353
2019-10-5,Farm 63,17201
2019-10-5,Farm 64,16837
2019-10-5,Farm 65,6114
2019-10-5,Farm 67,16980
2019-10-5,Farm 68,10272
2019-10-5,Farm 69,8899
2019-10-5,Farm 70,3423
2019-10-5,Farm 71,11247
2019-10-5,Farm 72,18011
2019-10-5,Farm 73,2803
2019-10-5,Farm 74,6634
2019-10-5,Farm 75,7582
